years,Objective,Costs,Damages,J,Y,M,I,Harvest,Redsnag,Greysnag,B,B_SDD,I_LDD
2058,224793.83188456387,198709.42209613475,26084.409788429057,1527763.0,25406925.674645454,14615735.437497582,1553.4528697231667,1073.6000000000035,268.4000000000009,15241.19994529275,1606827.907342633,1517264.3486158447,1250.0
2059,231096.47946505313,200833.8546358419,30262.624829210985,1229209.0,25430204.471081357,14890038.188191932,1602.679725865699,1242.7622957785281,310.69057394463204,15509.599945292768,1921416.6549357227,1813398.6293284947,1240.0
2060,321212.3994898692,290567.57187632733,30644.8276135419,846380.0,25453494.200148605,15248516.780900044,2178.977671448357,1282.143780692566,320.53594517314053,15820.290519237375,5027933.878733604,4634888.357241749,1252.0
2061,188751.79661762784,142483.7149801,46268.081637527735,626204.0,25377998.518322922,15542564.926583897,1222.0,1743.1821371586816,435.7955342896704,16140.826464410437,0.0,0.0,1222.0
2062,141061.1776565764,120296.3255189066,20764.85213766973,547321.0,25174518.75796422,15824299.68924904,1083.0,977.6000000000035,244.4000000000009,16576.621998700193,0.0,0.0,1083.0
2063,156732.06199769705,139610.45661801595,17121.605379681198,431669.0,24898908.39685471,16215057.05035874,1198.0,866.3999999999968,216.5999999999992,16821.02199870019,0.0,0.0,1198.0
2064,155962.24131382673,135269.96713934402,20692.27417448273,314873.0,24690515.590328205,16539636.85688528,1212.0,958.3999999999965,239.5999999999991,17037.621998700197,0.0,0.0,1212.0
2065,161285.51374462424,141625.55770342803,19659.956041196114,263665.0,24494841.190275297,16785972.256937973,1293.0,969.6000000000035,242.4000000000009,17277.22199870008,0.0,0.0,1293.0
2066,193663.08354546395,173056.3427221226,20606.74082334142,205987.0,24292279.744276043,17045546.702937268,1564.4006642630607,1034.3999999999965,258.5999999999991,17519.6219987002,917328.5066717837,822003.321315328,1400.0
2067,151887.02655271388,126069.51778016787,25817.50877254609,179049.0,24025797.632034313,17338158.415239222,1148.0,1251.5205314104462,312.88013285261155,17778.221998700075,0.0,0.0,1148.0
2068,141551.11572753842,122883.00081811221,18668.11490942622,135751.0,23669574.965712976,17737122.0815606,1177.0,918.3999999999967,229.59999999999917,18091.10213155266,0.0,0.0,1177.0
2069,156322.28197624243,138477.31986184162,17844.96211440087,85850.0,23366406.16573991,18089670.894405376,1346.0,941.6000000000033,235.40000000000083,18320.702131552724,0.0,0.0,1346.0
2070,158041.0499837926,137990.40369364244,20050.646290150202,54515.0,23103337.63577643,18383461.424368862,1372.0,1076.7999999999965,269.19999999999914,18556.10213155266,0.0,0.0,1372.0
2071,201312.21041182175,181428.45928261787,19883.751129204047,24746.0,22855593.767015018,18660311.293130267,1711.015558614553,1097.6000000000038,274.40000000000094,18825.302131552722,2477092.4386848216,2045077.7930727603,1302.0
2072,154827.3681921861,127110.2859237482,27717.082268437818,19162.0,22561395.25191963,18959092.79492961,1262.0,1368.8124468916437,342.20311172291093,19099.70213155272,0.0,0.0,1262.0
2073,128378.03517753977,109650.77686414008,18727.258313399674,16360.0,22276761.427709665,19245950.84975709,1165.0,1009.6000000000037,252.40000000000092,19441.905243275683,0.0,0.0,1165.0
2074,118684.61117114377,103023.98782831398,15660.623342829867,7625.0,21967053.077725388,19563944.199741375,1163.0,932.0000000000001,232.99999999999997,19694.30524327562,0.0,0.0,1163.0
2075,150823.23777851675,136553.75672001595,14269.481058500749,2559.0,21655349.648747917,19880308.628718857,1435.3072505684436,930.3999999999967,232.59999999999917,19927.305243275616,608172.9792193176,451536.2528422281,1345.0
2076,122131.31873019497,102026.60611239301,20104.712617802004,1749.0,21414452.24577561,20121390.812911067,1059.0,1148.2458004547534,287.0614501136883,20159.905243275683,0.0,0.0,1059.0
2077,120622.71525336169,105451.55565319421,15171.159600167495,539.0,21138631.05587435,20397958.002812378,1166.0,847.2000000000011,211.80000000000027,20446.96669338932,0.0,0.0,1166.0
2078,119367.84695709284,104142.08326968923,15225.763687403522,183.0,20853173.639497276,20683348.419189453,1230.0,932.7999999999979,233.19999999999948,20658.766693389414,0.0,0.0,1230.0
2079,127399.57066958309,112838.85031675774,14560.720352825303,0.0,20569972.60322752,20966313.574266437,1286.0,984.0,245.99999999999997,20891.966693389317,0.0,0.0,1286.0
2080,117516.60883616768,101275.90262815701,16240.706208010639,0.0,20311191.340705425,21224606.836788535,1256.0,1028.799999999997,257.19999999999925,21137.966693389317,0.0,0.0,1256.0
2081,112064.35421990203,98084.8607838355,13979.493436066548,0.0,20038508.49235869,21496879.68513533,1150.0,1004.7999999999972,251.1999999999993,21395.166693389405,0.0,0.0,1150.0
2082,113138.39811356612,98943.97888169675,14194.419231869322,0.0,19569318.24190865,21965646.946044408,1268.0,920.0,230.0,21646.366693389264,0.0,0.0,1268.0
2083,115675.77878431066,102079.42882126871,13596.349963041932,0.0,19195917.2638396,22338660.92411339,1311.0,1014.3999999999963,253.59999999999908,21876.366693389267,0.0,0.0,1311.0
2084,107208.6159925736,93034.92345811834,14173.692534455171,0.0,18641164.738948476,22892998.462648306,1261.0,1048.7999999999968,262.1999999999992,22129.966693389313,0.0,0.0,1261.0
2085,103810.39677544251,91267.52200537898,12542.874770063585,0.0,18106114.16708705,23427670.034509744,1158.0,1008.7999999999972,252.1999999999993,22392.166693389405,0.0,0.0,1158.0
2086,97399.21774839457,84356.92585907393,13042.291889320584,0.0,17690319.404038467,23843111.797558255,1124.0,926.3999999999967,231.59999999999917,22644.366693389275,0.0,0.0,1124.0
2087,93107.45421399576,81296.2988626893,11811.15535130654,0.0,17247568.278999448,24285508.92259978,1173.0,899.2000000000018,224.80000000000044,22875.966693389313,0.0,0.0,1173.0
2088,96487.60373982998,85607.2822932446,10880.321446585374,0.0,15464685.069643335,26068044.13195602,1251.0,938.3999999999967,234.5999999999991,23100.76669338938,0.0,0.0,1251.0
2089,93236.7432450406,81786.0695923212,11450.673652719322,0.0,15028338.64844049,26504120.553158756,1217.0,1000.7999999999972,250.1999999999993,23335.366693389286,0.0,0.0,1217.0
2090,95358.92933945628,84448.80930967041,10910.120029785918,0.0,14392657.781488076,27139487.42011108,1221.0,973.6000000000035,243.4000000000009,23585.566693389384,0.0,0.0,1221.0
2091,94328.89984533045,82668.88810289363,11660.011742436793,0.0,13889037.22462746,27642782.97705299,1176.0,976.7999999999976,244.1999999999994,23828.96669338931,0.0,0.0,1176.0
2092,100204.9457620333,88590.36374995759,11614.582012075747,0.0,13340146.85670141,28191362.344979014,1345.0,940.7999999999979,235.19999999999948,24073.166693389394,0.0,0.0,1345.0
2093,81897.64692907852,69906.96487770298,11990.682051375592,0.0,12836845.004573833,28694314.19710645,1147.0,1076.0,268.99999999999994,24308.3666933893,0.0,0.0,1147.0
2094,85983.28372320753,76909.13930976077,9074.14441344676,0.0,12260000.417960363,29270927.78372004,1312.0,917.6000000000033,229.40000000000083,24577.366693389304,0.0,0.0,1312.0
2095,78539.07080638717,68749.63886926338,9789.431937123758,0.0,11605249.039699608,29925425.16198071,1210.0,1049.6000000000035,262.4000000000009,24806.76669338936,0.0,0.0,1210.0
2096,73612.8021385794,64987.66503496538,8625.137103613979,0.0,11044986.979645984,30485453.222034458,1255.0,968.0,241.99999999999997,25069.166693389398,0.0,0.0,1255.0
2097,75663.90953874354,68086.58699458058,7577.322544163,0.0,10553655.076908408,30976578.124772068,1211.0,1004.0000000000001,250.99999999999997,25311.166693389398,0.0,0.0,1211.0
2098,78094.1670651254,69406.70174768467,8687.465317440754,0.0,9757018.54622108,31772981.6554594,1287.0,968.7999999999977,242.19999999999942,25562.166693389398,0.0,0.0,1287.0
2099,71995.28407966772,63306.62783486993,8688.6562447978,0.0,9323301.833155872,32206489.368524555,1262.0,1029.6000000000035,257.4000000000009,25804.36669338932,0.0,0.0,1262.0
2100,62856.72813985615,55386.4854521753,7470.242687680859,0.0,8794129.69819982,32735468.50348066,1187.0,1009.6000000000037,252.4000000000009,26061.76669338934,0.0,0.0,1187.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,0.0,4035000.0,0.0,0.0
2021,387666.3137256757,374336.6383679159,13329.67535776004,22960906.0,14435982.0,4212612.0,1639.4893563948924,726.3000000000008,80.70000000000029,0.0,1732446.781974435,1732446.7819744356,1293.0
2022,341250.1761835085,317397.58146649407,23852.59471701425,22444158.0,14555426.669851609,4608743.840792051,1461.7054655647707,1475.540420755396,163.94893563948813,80.70000000000029,839795.7673672118,788527.3278238655,1304.0
2023,397125.36116240197,377313.0872847441,19812.273877658146,22040105.0,14587975.505975258,4979239.299202768,1675.1979429934106,1315.5349190082932,146.17054655647732,244.64893563948866,2184825.4417330064,2080989.714967053,1259.0
2024,374515.7454210467,349950.4392427137,24565.30617833302,21428506.0,14829986.008934334,5347623.598447681,1720.546360414206,1507.678148694069,167.51979429934022,390.8194821959639,1791929.573613042,1732731.8020710533,1374.0
2025,327300.8404304849,305785.8563150216,21514.984115463347,20839923.0,15036652.605150564,5728330.531059117,1547.0220494830883,1548.491724372785,172.0546360414219,558.3392764953056,1387238.166308136,1320110.2474154755,1283.0
2026,367459.14622490783,348876.48122452194,18582.665000385903,20399820.0,15201614.086430717,6002409.027729404,1725.8304116608354,1392.319844534789,154.70220494830937,730.3939125367299,2531974.664967998,2439152.0583041906,1238.0
2027,313030.6189337632,291101.34740102314,21929.271532740157,19902536.0,15348977.60455088,6351057.679203963,1516.1938339011392,1553.247370494758,172.58304116608352,885.0961174850344,1635507.0579242096,1575969.1695056912,1201.0
2028,381643.930997609,363825.988369672,17817.942627937213,18019521.0,16755042.17447647,6826959.915444607,1799.5008871727048,1364.574450511021,151.61938339011328,1057.6791586511238,2544666.734511627,2482504.4358635414,1303.0
2029,335520.22063236067,312203.61205874104,23316.608573619906,17536969.0,16971113.426575802,7092109.163743735,1580.3088981879182,1619.5507984554322,179.95008871726978,1209.2985420412379,2090830.602337915,2021544.4909395988,1176.0
2030,335627.29341005825,315676.0671834141,19951.22622664424,16866307.0,17344014.682849403,7388685.679777866,1687.5191798713643,1422.2780083691252,158.03088981879134,1389.2486307584984,2044759.2665363366,1997595.8993568379,1288.0
2031,327296.01504438283,307690.69767886476,19605.317365518215,16310961.0,17612119.88629066,7674757.9571567215,1554.3330877347598,1518.767261884232,168.75191798713712,1547.2795205772914,1728132.5505650647,1676665.438673772,1219.0
2032,376869.59163290396,356954.1397344576,19915.4518984462,15681330.0,18078513.378314126,7836836.1323188925,1911.4674706527742,1398.8997789612831,155.43330877347486,1716.0314385644328,2751897.3394624107,2702337.353263902,1371.0
2033,264397.348357074,241779.51132223263,22617.83703484147,15090554.0,18394504.395846736,8110322.648832564,1350.1912314366552,1720.3207235874945,191.14674706527853,1871.464747337914,985374.3493961768,970956.1571832894,1156.0
2034,283777.4937043495,268864.8930330877,14912.600671261665,14442721.0,18796225.76553866,8355563.089032591,1467.4969041715374,1215.1721082929887,135.01912314366567,2062.6114944031974,755820.0141484173,732484.5208576788,1321.0
2035,391709.85506528214,374891.63244258985,16818.222622691956,13729775.0,19232752.691257846,8630993.694859818,1950.0376426823352,1320.7472137543882,146.74969041715323,2197.6306175468494,3548601.168326855,3460188.2134116883,1258.0
2036,382848.59095067205,358065.15392651665,24783.437024155908,13084472.0,19651969.979963407,8855602.368511457,1986.624568288,1755.0338784140984,195.00376426823354,2344.3803079640034,3014882.2087520887,2938122.8414400304,1399.0
2037,345305.23632952623,322231.8808526074,23073.355476918732,12548687.0,20018146.840073135,9023759.889975056,1801.7280475293692,1787.96211145921,198.6624568288003,2539.3840722322357,2484241.658528332,2423640.237646865,1317.0
2038,246812.95663018484,225962.69941313742,20850.257217047387,11601256.0,20714005.048557404,9274042.953443222,1288.3688641994104,1621.55524277644,180.17280475293694,2738.046529061044,498300.76838265464,486844.32099707454,1191.0
2039,294766.22477009194,280485.1577544975,14281.067015594339,11089616.0,20991499.623907093,9507322.029908402,1573.5572950616238,1159.5319777794712,128.8368864199412,2918.2193338139878,1994993.7518180606,1952786.4753081035,1183.0
2040,289379.045516102,271057.14497301704,18321.900543085037,10429502.0,21464594.129594922,9693154.96692538,1578.125539561971,1416.2015655554649,157.3557295061619,3047.0562202339097,1696759.5513653574,1650627.6978098743,1248.0
2041,388342.6271800015,370916.97705137497,17425.65012862663,9741548.0,21959659.07026245,9884952.230690416,2066.8214864911897,1420.3129856057726,157.81255395619795,3204.4119497400716,3521970.512972247,3429107.432455979,1381.0
2042,393697.2850307927,368907.6872184689,24789.597812323835,9149056.0,22318201.161748897,10117342.35806298,2060.4913415028177,1860.1393378420669,206.68214864911937,3362.224503696279,4410082.605941424,4352456.707514139,1190.0
2043,224834.69862239438,199794.854883023,25039.843739371365,8570086.0,22604339.40468918,10408557.629507957,1257.4144848996586,1854.442207352548,206.04913415028292,3568.906652345404,12225.327278201192,12072.42449826976,1255.0
2044,311339.0617190846,299079.80389679776,12259.25782228695,7952775.0,22993332.277757306,10636032.341954753,1743.7611615642684,1131.6730364096877,125.74144848996484,3774.9557864956932,2632410.081396342,2558805.807821349,1232.0
2045,246013.56507904024,226102.7823165277,19910.782762512514,7215806.0,23508924.026897777,10856165.831652831,1376.5475685274935,1569.3850454078442,174.37611615642786,3900.697234985651,669730.7913977979,652737.8426374757,1246.0
2046,244515.80885617557,229871.94585326037,14643.863002915052,6599045.0,23878547.464206725,11102400.846775241,1421.6113700387004,1238.8928116747425,137.65475685274944,4075.0733511420835,1147850.2330702331,1103056.850193473,1201.0
2047,327146.47881547525,312194.9856166298,14951.49319884555,6078577.0,24170996.513202034,11329517.205490166,1800.552139059814,1279.4502330348205,142.16113700386987,4212.728107994807,2501515.2571055884,2442760.6952990447,1312.0
2048,264757.27306920214,243355.14555883306,21402.127510369268,5477462.0,24517739.910745632,11582504.25728205,1462.8556676728817,1620.496925153828,180.05521390598068,4354.88924499869,787709.2868534953,774278.3383644249,1308.0
2049,226695.37184059902,210393.7434552676,16301.628385331423,5006433.0,24724151.0606502,11846117.25616174,1368.0,1316.5701009056006,146.28556676728843,4534.944458904675,0.0,0.0,1368.0
2050,219486.66799995388,206129.53415642164,13357.133843532205,4470746.0,24963719.916401014,12141396.41909774,1334.8598361216448,1231.2000000000044,136.79999999999953,4681.230025671978,970152.8212859727,939299.1806082405,1147.0
2051,186915.47367753345,173419.3622482285,13496.11142930474,4076895.0,25074176.709989235,12423909.765673585,1133.0,1201.3738525094816,133.48598361216494,4818.030025671943,0.0,0.0,1133.0
2052,189059.25440294176,177857.1563742191,11202.09802872281,3629922.0,25161241.812337894,12783164.663324835,1225.1887849753182,1019.7000000000029,113.29999999999959,4951.516009284153,16629.77010123166,15943.92487656497,1222.0
2053,215934.45357754637,204705.35983484247,11229.093742703804,3331938.0,25188790.978232935,13052869.587568294,1327.5523657486845,1102.669906477785,122.51887849753159,5064.816009284115,638690.5847685754,597761.8287434463,1208.0
2054,243366.44786443486,229694.1737299411,13672.27413449379,2889306.0,25349328.93063513,13334087.082800379,1556.945148552322,1194.797129173821,132.75523657486954,5187.334887781648,1341770.2431276385,1259725.7427616136,1305.0
2055,198249.5375672246,183093.18084308202,15156.356724142446,2448891.0,25447118.054035738,13675717.014251238,1254.7108855469264,1401.2506336970855,155.6945148552329,5320.090124356539,140104.80169952026,133554.42773462372,1228.0
2056,213661.32358125935,201687.145461149,11974.178120110319,2164771.0,25401068.811054803,14005082.552388487,1356.5087092829847,1129.2397969922374,125.4710885546922,5475.784639211747,891094.2712135322,857543.5464148936,1185.0
2057,210430.40733833308,196846.61780647698,13583.789531856111,1846543.0,25448852.500777565,14274626.35395639,1342.0,1220.857838354684,135.65087092829737,5601.255727766444,0.0,0.0,1342.0
2058,211209.40559718505,198167.2007029706,13042.204894214528,1527763.0,25418851.593360342,14622642.3402228,1401.7267961689772,1207.7999999999959,134.20000000000044,5736.906598694751,803415.6901643451,758633.9808448855,1250.0
2059,206376.67155252834,193239.41387607926,13137.257676449264,1229209.0,25441985.94381436,14897241.262972493,1403.101842067934,1261.5541165520829,140.17267961689788,5871.106598694731,866206.8147833965,815509.2103396661,1240.0
2060,250997.9412826192,238237.50230493827,12760.438977680828,846380.0,25465142.431611385,15256052.674077854,1654.006473459926,1262.7916578611457,140.31018420679277,6011.2792783116465,2198654.673800812,2010032.3672996312,1252.0
2061,177284.18232437014,160917.7333212323,16366.449003137888,626204.0,25389866.617487982,15550405.701030605,1222.0,1488.6058261139342,165.40064734599227,6151.589462518455,0.0,0.0,1222.0
2062,146263.23783852364,135880.81176968888,10382.426068834866,547321.0,25186005.10353787,15832522.2159214,1083.0,1099.7999999999965,122.20000000000044,6316.990109864413,0.0,0.0,1083.0
2063,166215.81403698114,157655.0113471407,8560.802689840599,431669.0,24910046.30222026,16223628.017239084,1198.0,974.7000000000024,108.2999999999996,6439.190109864431,0.0,0.0,1198.0
2064,163119.5801845969,152773.44309735566,10346.137087241364,314873.0,24701319.989563297,16548541.329895975,1212.0,1078.2000000000035,119.79999999999956,6547.490109864411,0.0,0.0,1212.0
2065,169780.2217294824,159950.24370888455,9829.978020598057,263665.0,24505316.014960904,16795206.30449831,1293.0,1090.7999999999965,121.20000000000044,6667.290109864435,0.0,0.0,1293.0
2066,192341.68825897272,182038.31784730204,10303.37041167071,205987.0,24302481.245116647,17055054.074342605,1482.2005780657048,1163.700000000004,129.29999999999956,6788.49010986441,458664.8315504949,411002.8903285101,1400.0
2067,154221.0903224921,142364.7965137892,11856.29380870286,179049.0,24035770.303942338,17347976.81524038,1148.0,1333.9805202591288,148.2200578065705,6917.790109864435,0.0,0.0,1148.0
2068,148118.45515184206,138784.39769712894,9334.05745471311,135751.0,23679211.184278063,17747276.530874215,1177.0,1033.200000000003,114.79999999999959,7066.010167670985,0.0,0.0,1177.0
2069,165322.16305029442,156399.68199309392,8922.481057200435,85850.0,23375683.471705433,18100184.24930634,1346.0,1059.2999999999968,117.70000000000041,7180.810167670969,0.0,0.0,1346.0
2070,165880.00784249068,155854.68469741568,10025.323145075101,54515.0,23112322.626661897,18394267.094349872,1372.0,1211.399999999996,134.59999999999957,7298.510167670984,0.0,0.0,1372.0
2071,182342.09401289842,172400.21844829645,9941.875564602024,24746.0,22864313.65654943,18671382.064462528,1506.5086443493867,1234.7999999999956,137.20000000000047,7433.110167670996,1238548.2779274648,1022543.2217469307,1302.0
2072,154884.79916968878,143544.95545057158,11339.843719117136,19162.0,22570081.17649971,18970402.03694674,1262.0,1355.8577799144532,150.6508644349381,7570.310167670968,0.0,0.0,1262.0
2073,133216.97724122094,123853.34808452094,9363.629156699837,16360.0,22285123.14747039,19257584.121857673,1165.0,1135.7999999999963,126.20000000000046,7720.961032105917,0.0,0.0,1165.0
2074,124221.31186627822,116391.0001948633,7830.311671414934,7625.0,21975123.49213121,19575868.777196895,1163.0,1048.5,116.49999999999999,7847.161032105957,0.0,0.0,1163.0
2075,154597.33324144024,147462.59271218974,7134.7405292503745,2559.0,21663148.65497456,19892504.614353534,1390.154471152775,1046.700000000003,116.29999999999959,7963.661032105957,304086.61610417074,225772.35576385743,1345.0
2076,124722.89526951242,115210.94615357737,9511.94911593515,1749.0,21422048.758181576,20133834.374040477,1059.0,1251.139024037491,139.0154471152774,8079.9610321059145,0.0,0.0,1059.0
2077,126687.3541666037,119101.77436652001,7585.579800083748,539.0,21145967.518520348,20410661.61370172,1166.0,953.1000000000035,105.90000000000013,8218.976479221195,0.0,0.0,1166.0
2078,125260.06063674644,117647.1787930447,7612.881843701761,183.0,20860243.628948595,20696318.50327348,1230.0,1049.3999999999965,116.59999999999974,8324.876479221257,0.0,0.0,1230.0
2079,134728.32794429883,127447.96776788615,7280.3601764126515,0.0,20576706.130488373,20979620.054931737,1286.0,1107.0,122.99999999999999,8441.476479221194,0.0,0.0,1286.0
2080,122538.91197736029,114418.558873355,8120.353104005319,0.0,20317709.286195178,21238128.899225116,1256.0,1157.399999999996,128.59999999999962,8564.476479221194,0.0,0.0,1256.0
2081,117769.58658514672,110779.83986711351,6989.746718033274,0.0,20044729.634255283,21510698.551165007,1150.0,1130.3999999999962,125.59999999999965,8693.076479221227,0.0,0.0,1150.0
2082,118884.36714001736,111787.15752408272,7097.209615934661,0.0,19575090.52115917,21979914.668549635,1268.0,1035.0,115.0,8818.676479221254,0.0,0.0,1268.0
2083,122120.26795979463,115322.09297827371,6798.174981520966,0.0,19201381.909017563,22353236.280691236,1311.0,1141.2000000000037,126.79999999999954,8933.676479221254,0.0,0.0,1311.0
2084,112210.30820372506,105123.46193649738,7086.8462672275855,0.0,18646174.16152512,22908029.034797054,1261.0,1179.899999999996,131.0999999999996,9060.47647922119,0.0,0.0,1261.0
2085,109360.06081145351,103088.62342642184,6271.4373850317925,0.0,18110785.814007893,23443038.382314138,1158.0,1134.8999999999962,126.09999999999965,9191.576479221227,0.0,0.0,1158.0
2086,101816.58135619685,95295.43541153656,6521.145944660292,0.0,17694755.99218318,23858715.204138845,1124.0,1042.200000000003,115.79999999999959,9317.676479221258,0.0,0.0,1124.0
2087,97769.24724936913,91863.6695737158,5905.57767565327,0.0,17251713.392824687,24301403.80349764,1173.0,1011.6000000000037,112.40000000000022,9433.476479221188,0.0,0.0,1173.0
2088,102175.51928646975,96735.35856317695,5440.160723292687,0.0,15467910.71950642,26084858.476815876,1251.0,1055.7000000000032,117.29999999999956,9545.876479221259,0.0,0.0,1251.0
2089,98144.27172351374,92418.93489715405,5725.336826359661,0.0,15031352.14825504,26521147.048067167,1217.0,1125.8999999999962,125.09999999999965,9663.17647922126,0.0,0.0,1217.0
2090,100862.69477116948,95407.63475627653,5455.060014892959,0.0,14395315.537944008,27156869.658378314,1221.0,1095.2999999999965,121.70000000000044,9788.276479221195,0.0,0.0,1221.0
2091,99216.47920221857,93386.4733310002,5830.005871218396,0.0,13891451.657121988,27660408.53924091,1176.0,1098.8999999999962,122.0999999999997,9909.976479221186,0.0,0.0,1176.0
2092,105906.27864617249,100098.98764013458,5807.291006037874,0.0,13342347.344112586,28209201.85225037,1345.0,1058.3999999999965,117.59999999999974,10032.076479221227,0.0,0.0,1345.0
2093,85003.66355458932,79008.32252890152,5995.341025687796,0.0,12838833.563997898,28712365.632365156,1147.0,1210.5,134.49999999999997,10149.676479221262,0.0,0.0,1147.0
2094,91469.11739493035,86932.045188207,4537.07220672338,0.0,12261815.852903526,29289152.343459412,1312.0,1032.299999999997,114.70000000000041,10284.176479221263,0.0,0.0,1312.0
2095,82610.3427046586,77715.62673609672,4894.715968561879,0.0,11606851.818450151,29943862.377912793,1210.0,1180.7999999999959,131.20000000000044,10398.87647922126,0.0,0.0,1210.0
2096,77805.10153849561,73492.5329866886,4312.5685518069895,0.0,11046420.935617875,30504059.260745067,1255.0,1089.0,120.99999999999999,10530.076479221227,0.0,0.0,1255.0
2097,80747.31021641109,76958.64894432953,3788.6612720815,0.0,10554947.184280394,30995326.01208272,1211.0,1129.5,125.49999999999999,10651.076479221227,0.0,0.0,1211.0
2098,82803.08204999383,78459.34939127341,4343.732658720377,0.0,9758101.855226753,31791938.34113622,1287.0,1089.8999999999962,121.09999999999971,10776.576479221227,0.0,0.0,1287.0
2099,75931.27320225244,71586.94507985354,4344.3281223989,0.0,9324275.245246582,32225555.9511165,1262.0,1158.299999999996,128.70000000000044,10897.676479221265,0.0,0.0,1262.0
2100,66384.35359773359,62649.23225389318,3735.1213438404293,0.0,8794995.906407172,32754642.289955843,1187.0,1135.7999999999963,126.20000000000044,11026.37647922125,0.0,0.0,1187.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,0.0,4035000.0,0.0,0.0
2021,302784.70898499683,302784.70898499683,0.0,22960906.0,14435982.0,4212612.0,1293.0,807.0,0.0,0.0,0.0,0.0,1293.0
2022,308620.1621562804,308620.1621562804,0.0,22444158.0,14555757.0,4608760.0,1304.0,1293.0,0.0,0.0,0.0,0.0,1304.0
2023,300175.90828086366,300175.9082808636,0.0,22040105.0,14588451.0,4979268.0,1259.0,1304.0,0.0,0.0,0.0,0.0,1259.0
2024,294536.76782599645,294536.76782599645,0.0,21428506.0,14830843.0,5347687.0,1374.0,1259.0,0.0,0.0,0.0,0.0,1374.0
2025,271476.4391527248,271476.4391527248,0.0,20839923.0,15037820.0,5728430.0,1283.0,1374.0,0.0,0.0,0.0,0.0,1283.0
2026,262843.5988793078,262843.5988793078,0.0,20399820.0,15203018.0,6002536.0,1238.0,1283.0,0.0,0.0,0.0,0.0,1238.0
2027,242563.01265277475,242563.01265277478,0.0,19902536.0,15350828.0,6351226.0,1201.0,1238.0,0.0,0.0,0.0,0.0,1201.0
2028,281011.38392528665,281011.3839252866,0.0,18019521.0,16757131.0,6827205.0,1303.0,1201.0,0.0,0.0,0.0,0.0,1303.0
2029,249516.87473265218,249516.87473265218,0.0,17536969.0,16973661.0,7092392.0,1176.0,1303.0,0.0,0.0,0.0,0.0,1176.0
2030,253632.15661195214,253632.15661195214,0.0,16866307.0,17346908.0,7389027.0,1288.0,1176.0,0.0,0.0,0.0,0.0,1288.0
2031,262586.4930058501,262586.4930058501,0.0,16310961.0,17615355.0,7675157.0,1219.0,1288.0,0.0,0.0,0.0,0.0,1219.0
2032,265104.8514219056,265104.8514219056,0.0,15681330.0,18082046.0,7837273.0,1371.0,1219.0,0.0,0.0,0.0,0.0,1371.0
2033,224546.4496018962,224546.4496018962,0.0,15090554.0,18398502.0,8110835.0,1156.0,1371.0,0.0,0.0,0.0,0.0,1156.0
2034,267379.4934055527,267379.4934055527,0.0,14442721.0,18800348.0,8356145.0,1321.0,1156.0,0.0,0.0,0.0,0.0,1321.0
2035,259587.85237669834,259587.85237669834,0.0,13729775.0,19236953.0,8631644.0,1258.0,1321.0,0.0,0.0,0.0,0.0,1258.0
2036,261422.35122981074,261422.3512298108,0.0,13084472.0,19656799.0,8856316.0,1399.0,1258.0,0.0,0.0,0.0,0.0,1399.0
2037,251265.21888056648,251265.21888056648,0.0,12548687.0,20023476.0,9024561.0,1317.0,1399.0,0.0,0.0,0.0,0.0,1317.0
2038,230895.3909418077,230895.3909418077,0.0,11601256.0,20719709.0,9274954.0,1191.0,1317.0,0.0,0.0,0.0,0.0,1191.0
2039,228169.62347959922,228169.62347959922,0.0,11089616.0,20997211.0,9508323.0,1183.0,1191.0,0.0,0.0,0.0,0.0,1183.0
2040,232137.2249277613,232137.2249277613,0.0,10429502.0,21470607.0,9694245.0,1248.0,1183.0,0.0,0.0,0.0,0.0,1248.0
2041,264681.2836942326,264681.2836942326,0.0,9741548.0,21965907.0,9886137.0,1381.0,1248.0,0.0,0.0,0.0,0.0,1381.0
2042,221844.56930414826,221844.56930414826,0.0,9149056.0,22325023.0,10118639.0,1190.0,1381.0,0.0,0.0,0.0,0.0,1190.0
2043,222369.51749677022,222369.51749677022,0.0,8570086.0,22611875.0,10410011.0,1255.0,1190.0,0.0,0.0,0.0,0.0,1255.0
2044,224293.71303671625,224293.71303671625,0.0,7952775.0,23000756.0,10637600.0,1232.0,1255.0,0.0,0.0,0.0,0.0,1232.0
2045,225467.02121355064,225467.02121355064,0.0,7215806.0,23516729.0,10857864.0,1246.0,1232.0,0.0,0.0,0.0,0.0,1246.0
2046,211005.2878487123,211005.2878487123,0.0,6599045.0,23886312.0,11104270.0,1201.0,1246.0,0.0,0.0,0.0,0.0,1201.0
2047,246090.1637777161,246090.1637777161,0.0,6078577.0,24178848.0,11331520.0,1312.0,1201.0,0.0,0.0,0.0,0.0,1312.0
2048,240812.87514131446,240812.87514131446,0.0,5477462.0,24525899.0,11584688.0,1308.0,1312.0,0.0,0.0,0.0,0.0,1308.0
