years,Objective,Costs,Damages,J,Y,M,I,Harvest,Redsnag,Greysnag,B,B_SDD,I_LDD
2081,299508.71242803347,45989.889652490056,253518.82277554355,0.0,198585.61099927145,7777538.148996435,7400.15245947189,2312.962574586916,20816.66317128239,96545377.71480314,193500852.54749042,31250762.297359463,1150.0
2082,129599.67192950059,46447.498861913344,83152.17306758722,0.0,193964.85375196568,7777515.148996435,7466.112074330445,740.0152459471888,6660.137213524681,96566194.37797417,123767086.28849897,30990560.37165228,1268.0
2083,108243.9943903586,24688.81518607432,83555.17920428427,0.0,189788.74877586952,7777510.148996435,4305.941554474055,746.6112074330446,6719.5008668974015,96572854.51518789,49468792.645043045,14974707.772370296,1311.0
2084,81966.69382018744,33679.82613579385,48286.8676843936,0.0,186831.15880951352,7777491.148996435,5591.863947846701,430.594155447403,3875.3473990266293,96579574.01605469,34124152.41889185,21654319.739233527,1261.0
2085,72908.63245146204,14458.787724149863,58449.84472731217,0.0,185498.7336080772,7777478.148996435,2692.4317366732403,559.1863947846722,5032.677553062066,96583449.36345331,67303118.64194122,7672158.683366278,1158.0
2086,49422.35417691267,15311.700919262199,34110.65325765049,0.0,184202.47662050344,7777472.148996435,2804.904158566262,269.24317366732447,2423.1885630059287,96588482.0410067,26576154.634246465,8404520.792831257,1124.0
2087,48205.08109988399,12994.640179742193,35210.44092014174,0.0,182516.76484031233,7777451.148996435,2493.4662012197687,280.4904158566262,2524.4137427096257,96590905.22956985,27583748.72217406,6602331.006098889,1173.0
2088,45703.674471425,14588.969395428605,31114.70507599644,0.0,181797.54778626628,7777407.148996435,2689.368684248945,249.34662012197794,2244.1195810977956,96593429.64331268,18570545.70968437,7191843.421244771,1251.0
2089,46563.338617466856,10378.772414166058,36184.566203300805,0.0,180349.27236365047,7777400.148996435,2033.6114198425607,268.93686842489626,2420.431815824061,96595673.76289366,32353062.36244075,4083057.099212766,1217.0
2090,38168.19654419843,7926.706769909852,30241.489774288588,0.0,179515.5486586607,7777378.148996435,1639.3055341377797,203.36114198425622,1830.250277858291,96598094.19470969,11248773.177563185,2091527.6706888855,1221.0
2091,31386.605698209925,8182.7307848814535,23203.874913328465,0.0,179084.37276301053,7777346.148996435,1676.6918023062979,163.93055341377823,1475.3749807240042,96599924.44498783,14079562.22471856,2503459.011531516,1176.0
2092,34871.816615392825,9878.478026332808,24993.338589060055,0.0,178567.68096070338,7777339.148996435,2020.6033880703606,167.66918023063036,1509.0226220756695,96601399.81996788,25321535.82808742,3378016.940351769,1345.0
2093,38347.126270251,8871.218176226424,29475.908094024566,0.0,177859.077572633,7777330.148996435,1861.7467211963753,202.06033880703538,1818.5430492633182,96602908.84259029,27080901.81811172,3573733.605981829,1147.0
2094,35742.694211925875,10120.724019212787,25621.970192713103,0.0,177144.33085143636,7777313.148996435,2169.649019425032,186.17467211963657,1675.5720490767278,96604727.38563924,31269486.058656048,4288245.097125135,1312.0
2095,35223.254531789105,6096.4764106455705,29126.778121143532,0.0,176117.33949618455,7777451.590319949,1486.2260847578486,216.9649019425025,1952.684117482514,96606402.95768866,11586817.529741544,1381130.4237892302,1210.0
2096,21355.666663199052,4862.649520030638,16493.017143168418,0.0,171695.44728485856,7781566.265780667,1337.9690314245524,148.6226084757839,1337.6034762820625,96608355.64180595,4149354.3618155797,414845.1571227612,1255.0
2097,16119.423105069334,5290.178657773304,10829.24444729603,0.0,160357.6751115955,7792772.068922501,1379.168945888179,133.79690314245482,1204.1721282821015,96609693.2452825,11647845.31485273,840844.7294409067,1211.0
2098,20439.65873819848,6669.799488072707,13769.859250125775,0.0,155554.457588997,7797359.1174991755,1692.7173088190568,137.91689458881854,1241.2520512993578,96610897.41741043,26118095.564393975,2028586.5440952627,1287.0
2099,23498.095991859398,5257.420590201797,18240.67540165761,0.0,149269.53904684365,7803224.322688883,1448.5672325955886,169.27173088190483,1523.445577937145,96612138.66946188,18208799.091920376,932836.1629779829,1262.0
2100,18378.44000304298,5647.114145916571,12731.325857126412,0.0,144958.77154491184,7807305.52295826,1556.9430630291126,144.85672325955963,1303.7105093360315,96613662.11503981,23426254.44208611,1849715.3151455724,1187.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,0.0,4035000.0,0.0,0.0
2021,115811.0560549425,87185.31911882534,28625.73693611716,22960906.0,14435982.0,4212612.0,3102.839117194993,161.40000000000057,645.6000000000023,0.0,9049195.585974986,9049195.585974986,1293.0
2022,303141.27708661056,181298.88164801776,121842.39543859282,22444158.0,14554031.566265412,4608675.594617453,6338.375858623073,620.5678234389965,2482.271293755986,645.6000000000023,26006395.915935144,25171879.29311552,1304.0
2023,805196.0657057138,539407.4069442869,265788.6587614271,22040105.0,14581868.592927458,4979006.644415529,17933.087575025518,1267.6751717246138,5070.700686898455,3127.8712937559944,84420709.6240677,83370437.8751278,1259.0
2024,1404924.2641703915,614638.1373248203,790286.126845571,21428506.0,14808526.137661466,5346486.027968055,20734.68180447445,3586.617515005129,14346.470060020516,8198.57198065449,97474564.93210731,96803409.0223728,1374.0
2025,1755036.9367595783,859005.5090391439,896031.4277204338,20839923.0,14997499.253831703,5725876.652087453,28831.145960423146,4146.936360894905,16587.74544357962,22545.042040674944,138348880.43476456,137740729.8021161,1283.0
2026,2877487.0220482307,1639835.7344836402,1237651.2875645915,20399820.0,15137055.442420142,5998080.31753852,53644.13350581397,5766.22919208463,23064.91676833852,39132.78748425463,262735613.31027934,262030667.52907035,1238.0
2027,8970036.2438276,6666168.281460038,2303867.962367566,19902536.0,15236493.18110718,6342747.791679953,204202.5914382039,10728.826701162849,42915.306804651394,62197.70425259318,1017817337.1223476,1015007957.1910121,1201.0
2028,16823920.958963547,8106393.334003266,8717527.624960272,18019521.0,16455527.313951168,6803064.652422207,250465.6381102329,40840.51828764081,163362.07315056323,105113.0110572442,1249339736.2093508,1245813190.5511553,1303.0
2029,23515865.714475565,13157174.092615666,10358691.621859916,17536969.0,16438070.124385355,7053928.51927575,402069.8028690319,50093.12762204632,200372.51048818527,268475.0842078082,2014490285.1786497,2004469014.345155,1176.0
2030,33731041.3830991,17428402.994362146,16302638.388736954,16866307.0,16438664.2984672,7324091.776142921,533751.331612483,80413.96057380598,321655.8422952239,468847.5946959906,2688764371.964737,2662316658.0624266,1288.0
2031,56141162.451162726,34975263.43759217,21165899.01357061,16310961.0,16218680.17070194,7570121.436234554,1053543.5384403374,106750.26632249719,427001.06528998876,790503.4369912157,5343665534.435937,5261622692.201661,1219.0
2032,167927893.83935437,127601208.63161474,40326685.2077397,15681330.0,15696136.758555057,7692943.735868044,3627150.570016936,210708.7076880662,842834.8307522648,1217504.5022812106,18714496238.947376,18128897850.084583,1371.0
2033,559487895.3948412,423375529.76582384,136112365.62901694,15090554.0,13063240.776510233,7829503.233460442,11475185.025392313,725430.1140033868,2901720.4560135473,2060339.3330334618,67560766493.028694,57370145126.96153,1156.0
2034,856172469.0335684,444744838.5940841,411427630.43948454,14442721.0,7802953.511963123,7818822.862024223,12140519.084215956,2295037.005078452,9180148.020313809,4962059.789047004,103469681686.05861,60695990421.08003,1321.0
2035,471366342.75220597,85058619.65100113,386307723.10120505,13729775.0,4521190.734469805,7682146.5498542,2560946.514029038,2428103.816843199,9712415.267372796,14142207.809360936,26699785788.100502,12798442570.145218,1258.0
2036,77376902.03573531,6825620.4348149635,70551281.60092033,13084472.0,3890377.339080255,7655912.992738076,245471.021445878,512189.3028058102,2048757.2112232407,23854623.0767336,1898793290.3901575,1220360107.2293985,1399.0
2037,13054958.259400928,7237213.290561207,5817744.968839717,12548687.0,4211996.632685937,7657694.849960259,269219.08763148694,49094.204289175614,196376.81715670245,25903380.28795688,1535672069.9106798,1339510438.15744,1317.0
2038,31633291.971080154,26133417.40063644,5499874.570443728,11601256.0,4906095.521431002,7661181.162777429,908760.7846365165,53843.81752629764,215375.27010519055,26099757.10511361,4777742450.46362,4537848923.182583,1191.0
2039,46414910.3676349,28547879.849016014,17867030.518618885,11089616.0,4622137.130747565,7666950.62355709,1007320.6566364771,181752.1569273025,727008.62770921,26315132.37521876,5618725908.980099,5030688283.182381,1183.0
2040,97212046.34958296,78955841.9387837,18256204.410799235,10429502.0,4493964.23553494,7676791.6767564025,2582303.3259421135,201464.13132729617,805856.5253091847,27042141.00292787,15750471393.839188,12905276629.710617,1248.0
2041,102959823.13900414,53700474.81133726,49259348.32766689,9741548.0,3831258.2778900866,7678168.282959394,1780162.191014463,516460.66518842697,2065842.6607537079,27847997.528237257,13345668892.207182,8893905955.072268,1381.0
2042,101338041.97039352,66662749.646282956,34675292.32411049,9149056.0,3589483.7107354314,7683721.582916493,2129316.3823281517,356032.43820288946,1424129.7528115578,29913840.18899085,16598421008.466835,10640631911.640688,1190.0
2043,43391326.562872894,22727.9193394147,43368598.64353347,8570086.0,3321234.4088547705,7651050.103127024,1255.0,425863.2764656293,1703453.1058625171,31337969.941802334,0.0,0.0,1255.0
2044,70999.96911270572,44744.86516348908,26255.10394921668,7952775.0,3932763.5094230967,7656677.002558725,2366.437511739084,251.0,1004.0,33041423.047664892,13590616.122518215,5672187.558695345,1232.0
2045,102590.68693601592,47898.604268592775,54692.082667423136,7215806.0,4661461.185207489,7663661.687672853,2636.995415040013,473.2875023478131,1893.1500093912523,33042427.047664892,11939107.036782214,6954977.0752000855,1246.0
2046,227828.33675487258,170499.5616417975,57328.77511307523,6599045.0,5274889.881909103,7665454.612570115,8839.03512075544,527.3990830080036,2109.5963320320143,33044320.197674446,54088267.94767171,38190175.603777185,1201.0
2047,719020.6554769188,528430.8430290195,190589.81244789995,6078577.0,5782141.585738267,7670892.183247484,25948.117816502872,1767.8070241510882,7071.228096604353,33046429.79400635,141723354.84589356,123180589.08251464,1312.0
2048,2033070.189644326,1490749.3953117963,542320.7943325293,5477462.0,6339235.899585085,7690130.445574361,69230.64887386428,5189.6235633005845,20758.494253202338,33053501.02210306,359296471.99122447,339613244.3693234,1308.0
2049,4558933.13844008,3110855.483747236,1448077.6546928408,5006433.0,6729165.40462565,7703859.124211787,140749.4512428679,13846.129774772895,55384.51909909158,33074259.51635623,722303421.7203976,696907256.2143406,1368.0
2050,4024163.639004955,1197398.2240944551,2826765.4149104976,4470746.0,7117663.494445885,7717592.811323861,58712.25386690096,28149.890248573472,112599.56099429389,33129644.0354554,303455709.0481245,287826269.33450323,1147.0
2051,2261314.2574946056,1126694.8514774053,1134619.406017202,4076895.0,7426882.813699638,7744998.056648081,56542.69968488081,11742.45077338019,46969.80309352076,33242243.596449614,293852810.59217083,277048498.42440575,1133.0
2052,1699270.9155622637,636874.7449084824,1062396.1706537814,3629922.0,7753058.211210488,7811201.510526963,33778.435470546865,11308.539936976214,45234.15974790486,33289213.399543043,168140757.66107917,162782177.35273442,1222.0
2053,1812151.8934226823,1189959.796105156,622192.0973175254,3331938.0,7992576.245319849,7836959.816491429,61446.61040016576,6755.687094109371,27022.748376437485,33334447.559290905,314863526.26156616,301193052.00082946,1208.0
2054,4119435.5733837252,2989065.9945436614,1130369.578840064,2889306.0,8354120.017969918,7857989.349869191,147007.9655639167,12289.322080033098,49157.28832013239,33361470.30766749,750735700.7162468,728514827.8195834,1305.0
2055,2885209.0841529523,167012.1780328947,2718196.906120057,2448891.0,8619517.692220444,7888193.726480978,10014.825975346319,29401.59311278349,117606.37245113395,33410627.595987394,44731515.65160751,43934129.876731165,1228.0
2056,888433.4269678581,701021.6521560977,187411.77481176,2164771.0,8850310.834455254,7932521.45430929,38793.843463285586,2002.9651950692603,8011.860780277041,33528233.96843881,200898421.9630348,188044217.31642827,1185.0
2057,1541168.402417292,807602.2081793747,733566.1942379181,1846543.0,9099365.780765466,7963919.074122603,44842.43078005313,7758.768692657114,31035.074770628456,33536245.829218883,223176926.33148125,217502153.90026572,1342.0
2058,3469937.43512519,2622843.5404748423,847093.8946503482,1527763.0,9329252.300400967,8009157.9199317265,136799.6884392313,8968.486156010598,35873.94462404239,33567280.90398972,693492155.816132,677748442.1961527,1250.0
2059,7315926.0164175555,4734223.428512055,2581702.587905506,1229209.0,9460877.385837538,8040714.027932563,239846.64558544062,27359.937687846184,109439.75075138474,33603154.84861372,1209504779.8810427,1193033227.927209,1240.0
2060,14670588.349780502,10093922.464971282,4576665.884809229,846380.0,9566484.232914671,8082456.827883885,491884.96052524046,47969.3291170883,191877.3164683532,33712594.59936516,2522167884.4422474,2453164802.626207,1252.0
2061,28290633.25544949,18810167.873376496,9480465.382073006,626204.0,9267086.96444392,8127088.53480929,891567.2262249802,98376.9921050481,393507.9684201924,33904471.91583345,4763016450.675179,4451726131.124887,1222.0
2062,44021261.192505695,26734627.74371847,17286633.448787227,547321.0,8479442.76944725,8162355.362054113,1253218.5334182899,178313.44524499684,713253.7809799874,34297979.88425352,6900190258.615065,6260677667.0914135,1083.0
2063,88213742.64535245,63731231.07740951,24482511.567942873,431669.0,7452828.696153858,8192146.48537922,2841466.9647287265,250643.70668365754,1002574.8267346302,35011233.665233605,16537202690.063631,14201344823.6437,1198.0
2064,201391225.8357101,145715868.47863752,55675357.357072614,314873.0,5553019.184270765,8212965.128938178,6109766.62038843,568293.3929457504,2273173.5717830015,36013808.49196816,40672752583.51757,30542773101.9423,1212.0
2065,420315950.21741164,299002161.2691817,121313788.94822991,263665.0,3059531.5047180136,8212526.295543733,11578527.320236672,1221953.3240776935,4887813.296310774,38286982.06375121,101889791756.56682,57886171601.18342,1293.0
2066,280412619.41830087,52432456.290587224,227980163.1277136,205987.0,1100154.8619798212,8062069.6414058395,2140159.852246716,2315705.464047326,9262821.856189303,43174795.360061824,28900412230.42313,10693799261.233627,1400.0
2067,41260364.1638558,32354.91189798947,41228009.25195782,179049.0,639461.3651587397,8062405.079005555,2248.2367734575696,428031.9704493434,1712127.8817973735,52437617.216251336,13138441.21631857,5501183.867287882,1148.0
2068,56767.25120892767,16610.237885944112,40157.01332298353,135751.0,666471.0218634189,8077590.5563027905,1282.1336500054745,449.6473546915172,1798.5894187660688,54149745.09804859,959274.1215377429,525668.2500273586,1177.0
2069,39352.23608094427,18373.648371782598,20978.587709161653,85850.0,701874.6497073614,8091909.794808864,1432.004651744448,256.4267300010956,1025.7069200043825,54151543.68746753,1640167.952854473,430023.25872226065,1346.0
2070,48895.47394875789,25589.86983016664,23305.60411859124,54515.0,713576.9551269546,8111410.484737556,1930.0270985719396,286.4009303488912,1145.603721395565,54152569.39438748,15110950.914075723,2790135.4928596746,1372.0
2071,70441.71907726643,36176.22622860567,34265.49284866069,24746.0,739564.1261730791,8114600.940411971,2701.7039008760603,386.00541971438935,1544.0216788575574,54153714.998108655,23798890.385222863,6998519.504380316,1302.0
