years,Objective,Costs,Damages,J,Y,M,I,Harvest,Redsnag,Greysnag,B,B_SDD,I_LDD
2083,70422.29540729568,27429.434554585925,42992.86085270977,0.0,9135115.797987407,8306535.80045486,3856.0323360891784,171.025238251637,1539.2271442647323,56411013.73203982,21754287.612338055,12725161.68044595,1311.0
2084,139432.42185436422,15694.778048856582,123737.64380550751,0.0,9131461.37791461,8307445.21102858,2420.3262201244947,385.603233608918,3470.429102480284,56412552.95918406,7552208.279582006,5796631.100622499,1261.0
2085,148479.48750358456,79762.97377131513,68716.5137322693,0.0,9130021.693499269,8307552.569223818,10046.653326480822,242.0326220124486,2178.2935981120518,56416023.38828655,61149804.898637906,44443266.632403634,1158.0
2086,384819.2588406032,6130.873316663571,378688.38552393974,0.0,9120865.84130144,8307659.13583666,1124.0,1004.6653326480794,9041.98799383268,56418201.68188472,0.0,0.0,1124.0
2087,36799.32003140463,14540.157307065872,22259.162724338792,0.0,9119054.113408158,8309294.424486938,2261.0663062406807,112.40000000000022,1011.6000000000037,56427243.66987818,12044464.568017488,5440331.531203385,1173.0
2088,74730.14388778429,11646.686299463126,63083.45758832117,0.0,9116742.474221235,8310265.997367638,1936.666253597457,226.10663062406803,2034.9596756166022,56428255.269878395,4992092.048337247,3428331.2679872527,1251.0
2089,63241.37081754458,13337.11988600969,49904.25093153489,0.0,9115377.366555689,8310771.185702086,2174.010031797167,193.66662535974552,1742.9996282377024,56430290.22955391,7307633.0675521605,4785050.158985852,1217.0
2090,65329.24664916708,6173.520491482801,59155.72615768427,0.0,9113452.827750443,8311534.774838667,1221.0,217.40100317971587,1956.6090286174478,56432033.229182474,0.0,0.0,1221.0
2091,27968.271808383302,5998.9981715255235,21969.27363685778,0.0,9107782.962613158,8317001.645031457,1176.0,122.0999999999997,1098.8999999999962,56433989.838211015,0.0,0.0,1176.0
2092,29656.315633152717,7770.291893963961,21886.02373918874,0.0,9103438.391077463,8321094.216567218,1514.8216594387445,117.59999999999974,1058.3999999999965,56435088.73821072,1726375.7327628718,849108.2971937365,1345.0
2093,54285.36506288887,24841.77731762477,29443.587745264107,0.0,9090524.55642486,8333561.743247255,3692.6256206181215,151.48216594387483,1363.3394934948674,56436147.13821085,22688912.217576552,12728128.103090713,1147.0
2094,176837.12189269616,58489.2029053061,118347.91898739003,0.0,9070999.788371984,8350355.7627746295,7896.009316281649,369.26256206181364,3323.363058556328,56437510.47770442,42820720.07193665,32920046.581408426,1312.0
2095,406223.72120471863,115569.42923185763,290654.2919728609,0.0,9018014.806108255,8396604.505213186,14664.37535349792,789.6009316281682,7106.408384653502,56440833.840763055,76721139.28041445,67271876.76748982,1210.0
2096,810509.2571742809,228151.34285950058,582357.9143147798,0.0,8945774.534175802,8455270.166875768,27849.46550920794,1466.4375353497983,13197.937818148164,56447940.24914745,142158011.79209808,132972327.54603983,1255.0
2097,1150000.3681768153,6983.761412483515,1143016.6067643317,0.0,8817604.126583323,8556776.057718292,1463.851974198279,2784.9465509207967,25064.51895828729,56461138.1869659,1320975.0488539697,1264259.8709914081,1211.0
2098,32466.183458855077,5272.718599763529,27193.464859091557,0.0,8444088.257134844,8929814.075192623,1287.0,146.38519741982867,1317.4667767784551,56486202.7059238,0.0,0.0,1287.0
2099,30405.098261395207,14040.053259051065,16365.045002344137,0.0,8171490.462737306,9202228.8695901,2546.302161333137,128.70000000000044,1158.299999999996,56487520.172700875,14884604.745002305,6421510.806665653,1262.0
2100,66178.42978792364,4376.451459823116,61801.9783281006,0.0,7753207.434270398,9619053.595895704,1187.0,254.63021613331327,2291.67194519982,56488678.47270071,0.0,0.0,1187.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,0.0,4035000.0,0.0,0.0
2021,100279.89135320058,55569.99245367262,44709.89889952801,22960906.0,14435982.0,4212612.0,1808.2357797293266,161.40000000000057,645.6000000000023,0.0,2576178.898646653,2576178.8986466536,1293.0
2022,240036.10779638003,147269.22754221057,92766.88025416945,22444158.0,14555265.793247264,4608735.97097293,4473.432424882546,361.6471559458667,1446.5886237834668,645.6000000000023,16774708.375461252,15847162.124412853,1304.0
2023,385872.28607188637,116062.8847042638,269809.40136762266,22040105.0,14584888.237190556,4979147.489165066,3648.347091365492,894.6864849765076,3578.7459399060303,2092.1886237834688,12163059.855967255,11946735.456827477,1259.0
2024,520915.8516819208,303542.02663049713,217373.82505142354,21428506.0,14825084.949350521,5347372.433976645,9233.835506699927,729.6694182730992,2918.6776730923966,5670.934563689507,39971589.93093969,39299177.53349966,1374.0
2025,1474714.3030763117,910542.3758532702,564171.9272230426,20839923.0,15024634.378387284,5727693.130514055,26348.27474252658,1846.7671013399804,7387.068405359922,8589.612236781924,126550931.55279413,125326373.71263246,1283.0
2026,5233174.103928888,3573487.7492007045,1659686.3547281874,20399820.0,15165510.953388693,6001061.817984024,97524.82332407069,5269.654948505318,21078.619794021273,15976.680642141844,482888483.6072995,481434116.62035584,1238.0
2027,9079588.479113018,2877140.2793317693,6202448.1997812465,19902536.0,15220945.21975084,6345843.085794831,80157.76510963407,19504.964664814088,78019.85865925635,37055.30043616312,395629822.25232446,394783825.5481718,1201.0
2028,12100741.493765565,7059317.294587463,5041424.199178101,18019521.0,16556185.408959398,6813928.131476551,191727.34169218023,16031.55302192689,64126.21208770756,115075.1590954201,955320215.1364224,952121708.4609064,1303.0
2029,29097795.358220868,17318575.5171095,11779219.84111137,17536969.0,16592000.813570509,7069429.47430324,456332.2143929912,38345.46833843626,153381.87335374503,179201.37118312714,2280084873.9484873,2275781071.9649663,1176.0
2030,76112932.13869709,48485609.5199689,27627322.618728194,16866307.0,16528753.283409156,7348927.068633789,1230200.489377918,91266.44287859861,365065.77151439444,332583.24453687074,6170646357.640408,6144562446.889627,1288.0
2031,188417763.62610173,114948680.98072329,73469082.64537853,16310961.0,15629008.021391522,7588483.840503284,2854705.4350297027,246040.09787558526,984160.391502341,697649.0160512653,14558202262.823423,14267432175.148579,1219.0
2032,190133124.64932215,24151462.393851966,165981662.2554703,15681330.0,13455812.773459615,7684055.297092997,664767.7295744577,570941.087005943,2283764.348023772,1681809.4075536088,3537466819.5840206,3316983647.8723116,1371.0
2033,70569650.4056052,33225025.97975757,37344624.42584762,15090554.0,13246867.5166368,7840217.095554823,915492.8759419131,132953.54591489208,531814.1836595683,3965573.755577364,4809723176.081916,4571684379.709587,1156.0
2034,170599212.68778744,120439848.48068887,50159364.20709854,14442721.0,12876270.872793183,7971931.414597337,3154825.836743164,183098.57518838337,732394.3007535335,4497387.939236963,16330284498.256512,15767524183.715822,1321.0
2035,260439699.72087163,91201796.33420292,169237903.3866687,13729775.0,10696632.796762763,8084990.263684112,2464233.391493038,630965.1673486349,2523860.6693945397,5229782.239990474,14073696248.612007,12314876957.465288,1258.0
2036,379297916.2576481,251601100.7718258,127696815.48582247,13084472.0,9289987.744477099,8145153.694566249,6569846.877963855,492846.67829860846,1971386.7131944338,7753642.909384983,40257577920.085014,32842239389.819317,1399.0
2037,726575418.4702302,407079115.37152743,319496303.098703,12548687.0,6006937.006828413,8113286.315480968,10667471.292547045,1313969.3755927684,5255877.502371074,9725029.622579401,84847881356.1445,53330771462.735535,1317.0
2038,516191769.2464577,82134095.58037919,434057673.66607803,11601256.0,3628160.5396603704,8003431.612229424,2368507.145820204,2133494.258509413,8533977.034037651,14980907.124950452,24312245716.60393,11836580729.101072,1191.0
2039,178919230.28037918,96824488.00114398,82094742.27923523,11089616.0,2926285.0145561565,8002583.54449274,2757735.9084677077,473701.42916404136,1894805.7166561654,23514884.158988103,20993745286.66321,13782764542.338526,1183.0
2040,179221473.83432704,89681083.63542198,89540390.19890511,10429502.0,2542802.1745854584,8005532.437676431,2511234.242059886,551547.1816935394,2206188.7267741575,25409689.87564436,23164187508.547245,12549931210.29937,1248.0
2041,176759724.2537749,97512411.72866488,79247312.52510989,9741548.0,2464153.9598939377,8001249.097466485,2696045.9640070163,502246.84841197723,2008987.393647909,27615878.602418553,23734804907.67444,13473324820.035107,1381.0
2042,236161779.3691256,161956431.68576926,74205347.6833561,9149056.0,2505493.631090523,8001903.5332105765,4276238.464988386,539209.1928014011,2156836.7712056045,29624865.996066377,46267769319.19727,21375242324.941925,1190.0
2043,112067276.11846474,26721.45619735238,112040554.66226739,8570086.0,2586526.0957938554,8020812.765499849,1255.0,855247.6929976825,3420990.77199073,31781702.767272,0.0,0.0,1255.0
2044,95090.48154517145,54064.57648953832,41025.90505563316,7952775.0,3197991.4231867664,8026520.438107009,2407.739793044531,251.0,1004.0,35202693.539262764,14688979.578635683,5878698.965222705,1232.0
2045,199149.60043571994,112619.14920287358,86530.45123284638,7215806.0,3926856.0796755655,8033329.367453809,4987.792344867105,481.54795860890704,1926.1918344356282,35203697.539262764,34320164.29685952,18708961.724335328,1246.0
2046,282565.09692773107,112623.13649787348,169941.96042985763,6599045.0,4538646.566899384,8034498.234892293,5210.783012984315,997.5584689734119,3990.2338758936476,35205623.731097214,26604786.385422394,20048915.064921476,1201.0
2047,192796.79637398542,28596.3279394328,164200.46843455266,6078577.0,5049793.595677264,8039680.928420545,1312.0,1042.1566025968634,4168.626410387454,35209613.96497318,0.0,0.0,1312.0
2048,108610.55019782124,59871.01897591483,48739.53122190649,5477462.0,5638745.900141245,8051666.623956602,2733.3629307036717,262.4000000000009,1049.6000000000035,35213782.59138365,13432656.906662643,7126814.653518289,1308.0
2049,180256.46121456928,78529.17971631541,101727.2814982539,5006433.0,6094305.430349347,8065537.481810824,3752.845481960908,546.6725861407323,2186.690344562929,35214832.191383384,17520954.225500245,11924227.409804396,1368.0
2050,265223.279914667,137388.26307649823,127835.01683816886,4470746.0,6607127.353999609,8085833.43308711,6480.442178157157,750.5690963921782,3002.2763855687126,35217018.88172811,33695423.15657051,26667210.890785802,1147.0
2051,509105.70349726913,290298.1643659476,218807.53913132192,4076895.0,6974512.52862915,8106811.038137124,13413.648808949341,1296.0884356314268,5184.353742525707,35220021.15811354,69615357.31779304,61403244.044746906,1133.0
2052,889249.0836702895,446275.65230776585,442973.4313625239,3629922.0,7351944.331317685,8163943.437358838,20391.91270767373,2682.729761789888,10730.919047159552,35225205.51185609,102616821.59119424,95849563.53836821,1222.0
2053,2051187.4583113578,1382017.2915129224,669170.1667984342,3331938.0,7604080.007299505,8190459.748991889,60499.43099482607,4078.382541534724,16313.530166138897,35235936.430903375,310610860.43149513,296457154.9741305,1208.0
2054,2530841.3443814795,600276.2838558101,1930565.0605256697,2889306.0,7964422.662185674,8213675.145403163,28038.558114953055,12099.886198965316,48399.544795861264,35252249.96106934,137787793.1613376,133667790.57476453,1305.0
2055,3256146.962808664,2385366.5239606267,870780.4388480396,2448891.0,8355966.490521208,8235681.135863288,104051.54807099585,5607.711622990585,22430.84649196234,35300649.50586517,531766367.04777426,514117740.3549802,1228.0
2056,5389415.718476962,2143209.6489072563,3246206.069569701,2164771.0,8495932.577493355,8278598.779174639,94828.55782647965,20810.309614199206,83241.23845679683,35323080.35235714,483864946.93724096,468217789.13239944,1185.0
2057,5019234.002113925,2058630.0038488137,2960603.998265112,1846543.0,8688330.37863278,8311591.619098349,92436.75001064481,18965.711565296035,75862.84626118414,35406321.59081392,468921606.44251984,455473750.053223,1342.0
2058,3537548.058534839,683087.5881080703,2854460.470426766,1527763.0,8872434.75778628,8355471.490749526,32848.766289010935,18487.350002128995,73949.40000851598,35482184.43707535,162224638.78330976,157993831.4450559,1250.0
2059,1053920.0827337943,37465.753695475796,1016454.3290383184,1229209.0,9113709.193927707,8380928.979028445,2133.8004734518477,6569.753257802219,26279.013031208877,35556133.83708381,4568802.312550635,4469002.367259261,1240.0
2060,96464.05134651417,32698.55984180189,63765.49150471235,846380.0,9447628.320078783,8428723.957512615,1852.8196467424123,426.7600946903695,1707.040378761478,35582412.85011488,4099048.6140892208,3004098.233712067,1252.0
2061,78559.9504745991,21227.9692514797,57331.98122311945,626204.0,9616909.581558703,8478754.876385929,1233.6177464644443,370.56392934848395,1482.2557173939358,35584119.890493624,86605.39874553487,58088.732322239055,1222.0
2062,94449.80767401149,59234.37101114455,35215.436662866974,547321.0,9651822.951298239,8522468.888899878,3166.87811432845,246.72354929288898,986.8941971715559,35585602.14621095,19298082.613353226,10419390.571642218,1083.0
2063,125077.58342349224,20453.51311345673,104624.0703100355,431669.0,9707396.931185247,8580294.203810379,1198.0,633.3756228656887,2533.5024914627547,35586589.040408194,0.0,0.0,1198.0
2064,75419.62743375395,40721.77317620677,34697.85425754717,314873.0,9777289.779373584,8626946.355622051,2312.571612169209,239.5999999999991,958.3999999999965,35589122.542899854,10508799.144967314,5502858.060846063,1212.0
2065,168249.3042687967,96237.72148609693,72011.58278269974,263665.0,9793031.201088196,8661082.899238994,5272.756965297514,462.5143224338402,1850.0572897353609,35590080.94289971,27643300.686647717,19898784.826487638,1293.0
2066,374662.4419235491,203074.3845983112,171588.05732523813,205987.0,9772421.44515114,8735138.91141271,10875.231193529851,1054.5513930595105,4218.205572238042,35591931.000189565,55720134.01867867,47376155.96764925,1400.0
2067,1017986.6724162373,660790.545685402,357196.1267308351,179049.0,9730545.65768792,8794216.990852116,33548.066522479,2175.0462387059674,8700.18495482387,35596149.20576184,178593432.10758233,162000332.61239526,1148.0
2068,1750454.791935624,638100.8911332241,1112353.9008023997,135751.0,9656347.465990847,8879570.714730447,32906.42277410905,6709.613304495806,26838.453217983224,35604849.39071655,164985659.91843337,158647113.87054467,1177.0
2069,1095348.7286137955,20524.60864451618,1074824.1199692783,85850.0,9588038.052192157,8966199.290750813,1346.0,6581.2845548218165,26325.138219287266,35631687.84393473,0.0,0.0,1346.0
2070,60014.161216936074,26395.98533878631,33618.1758781498,54515.0,9556595.773471896,9028711.66938235,1708.4347168783247,269.19999999999914,1076.7999999999965,35658012.98215388,3118683.5086375065,1682173.584391613,1372.0
2071,96751.84019658431,51046.69826866634,45705.1419279181,24746.0,9510735.213801915,9103699.794335434,3166.8476873537766,341.68694337566524,1366.747773502661,35659089.78215387,15023651.362359393,9324238.436768943,1302.0
2072,176606.7663089699,83832.1392791945,92774.62702977545,19162.0,9433135.31618113,9184778.96065473,5046.585697273148,633.3695374707575,2533.47814988303,35660456.52992727,25094000.141323164,18922928.4863658,1262.0
2073,234144.90639812313,78099.42431550063,156045.48208262262,16360.0,9386246.868278435,9230422.078976324,4792.80738949217,1009.3171394546301,4037.2685578185205,35662990.00807734,21272241.111750104,18139036.947460793,1165.0
2074,162709.49332306057,16292.690956189856,146416.80236687075,7625.0,9308393.0666321,9313214.073233062,1211.753186594381,958.5614778984375,3834.24591159375,35667027.27663511,284857.3367501476,243765.93297191962,1163.0
2075,48720.8246888035,23200.9950148357,25519.829673967808,2559.0,9226220.994427746,9400195.392250778,1644.2134579094356,242.35063731887735,969.4025492755094,35670861.52254671,3007223.7396668885,1496067.289547203,1345.0
2076,54563.29017806297,14921.13709545305,39642.1530826099,1749.0,9164908.732731802,9461757.44048887,1059.0,328.8426915818869,1315.3707663275477,35671830.92509579,0.0,0.0,1059.0
