years,Objective,Costs,Damages,J,Y,M,I,Redsnag,Greysnag,B,B_SDD,I_LDD
2046,336221.1888581228,316674.0734148219,19547.11544330108,6599045.0,23841270.067355484,11091109.550339641,4515.250438985296,633.021381474293,26525.64561540978,16399058.426144473,16096252.19492639,1296.0
2047,519070.63211634336,473096.4057235926,45974.226392750716,6078577.0,24131219.56901169,11317613.896100309,6662.95851650043,1354.57513169558,27158.66699688415,27360304.545052245,27044792.582502343,1254.0
2048,642084.8263485032,571793.5042873794,70291.32206112404,5477462.0,24474078.354167398,11569646.152428107,8087.886150780292,1998.887554950138,28513.242128579797,34807548.77457809,34434430.75390141,1201.0
2049,610398.7745836115,524955.5894729214,85443.18511069009,5006433.0,24674780.378592514,11832356.241852231,7569.5122127552195,2426.365845234075,30512.129683529896,31782984.118413232,31472561.063776035,1275.0
2050,242638.0062607406,163817.6783412958,78820.32791944462,4470746.0,24909193.13411195,12126563.000363655,2581.9318858394868,2270.8536638265778,32938.49552876402,6155251.492578719,6089659.42919741,1364.0
2051,169927.80423179653,146365.7181056779,23562.086126118636,4076895.0,25019655.433652796,12407986.768937059,2334.3121746626607,774.5795657518436,35209.34919259046,4869063.325309516,4711560.873313339,1392.0
2052,130072.49039142167,109318.60569972888,20753.88469169282,3629922.0,25106775.3313056,12766024.596163549,1753.991557953143,700.2936523988025,35983.92875834248,2617055.264405504,2544957.7897657193,1245.0
2053,165463.37910305645,150060.942608657,15402.436494399535,3331938.0,25134922.69402122,13034586.304180292,2395.726678975904,526.1974673859413,36684.222410741204,6161743.193928816,5943633.394879494,1207.0
2054,236346.53316584858,214262.90496279602,22083.62820305254,2889306.0,25295569.019827284,13314655.251695158,3399.4302211865906,718.7180036927721,37210.41987812705,11062311.039184863,10757151.105932903,1248.0
2055,111760.55714705182,79222.83212736022,32537.725019691567,2448891.0,25392713.589486204,13655099.42140249,1346.761849436824,1019.8290663559741,37929.137881819894,391087.9499110713,378809.24718413415,1271.0
2056,216239.92843163025,206181.11306454818,10058.81536708199,2164771.0,25347911.536329914,13983177.717365256,3309.7374219001385,404.02855483104906,38948.966948175796,10229334.567682074,9743687.109500641,1361.0
2057,183273.93615086513,153036.0488310799,30237.887319785124,1846543.0,25395058.29484787,14251519.918631995,2600.491467582233,992.921226570034,39352.99550300671,7224023.748076899,6942457.337911126,1212.0
2058,268010.4365663319,245643.00472545464,22367.43184087696,1527763.0,25365372.946875498,14597893.786279667,4028.3676651321607,780.1474402746655,40345.916729576886,15248315.133677516,14531838.325660847,1122.0
2059,265816.66828546976,227567.65810681164,38249.010178657954,1229209.0,25387104.939271603,14871166.426218348,3816.838254145114,1208.5102995396533,41126.064169851365,13527069.258891108,13179191.270725572,1181.0
2060,282645.7137338196,246895.08212219927,35750.63161162039,846380.0,25409458.62696179,15228388.900273927,4172.601328937309,1145.051476243534,42334.57446939125,15245061.550429832,14713006.644686537,1230.0
2061,288672.1950146993,249590.625349597,39081.569665102434,626204.0,25333033.90610219,15521306.019804604,4300.50161473814,1251.780398681185,43479.625945634914,15423184.756935433,14927508.073690731,1315.0
2062,254474.41338577747,215235.2063985236,39239.2069872538,547321.0,25128182.185280904,15801350.239011128,3759.2316409569084,1290.1504844214378,44731.4063443159,12753781.371160999,12421158.204784444,1275.0
2063,317745.73171282536,283434.7619782606,34310.9697345647,431669.0,24851301.961781498,16190728.50960974,4857.960387438854,1127.7694922870717,46021.55682873728,19120284.395234138,18019801.937194213,1254.0
2064,416898.74987838493,370588.2401749585,46310.509703426425,314873.0,24640532.133455195,16513990.377548696,6327.9389624379155,1457.388116231652,47149.32632102444,26936756.08941643,25554694.81218966,1217.0
2065,603086.1870437018,542344.2368589069,60741.950184794565,263665.0,24441134.63226264,16758862.39709898,9151.10943719257,1898.3816887313744,48606.71443725584,41251764.72347089,39595547.18596288,1232.0
2066,249142.69760458195,160466.6770875956,88676.02051698636,205987.0,24231906.567599908,17017270.372478932,2979.673876509663,2745.332831157776,50505.096125987526,8894600.162230235,8553369.382548338,1269.0
2067,86220.9128776408,60372.82349504214,25848.08938259873,179049.0,23965607.704629928,17308128.90232405,1193.3210795438854,893.9021629529014,53250.42895714547,7102.479691817589,6605.39771944501,1192.0
2068,68548.07227173587,60732.649017273594,7815.423254462301,135751.0,23611445.32150935,17704994.97218278,1265.824052346899,357.99632386316705,54144.331120098046,198461.35604606877,169120.26173448638,1232.0
2069,74602.15814277143,67318.69559749549,7283.4625452759265,85850.0,23310028.117421154,18055709.359586608,1364.6025364341028,379.74721570406945,54502.32744396119,627551.3129027524,523012.6821705103,1260.0
2070,123649.60141898069,114558.3978255051,9091.203593475733,54515.0,23048373.41732373,18347966.457147565,2257.470882620562,409.380760930231,54882.07465966547,5589574.020518417,4817354.413102862,1294.0
2071,179218.08048044133,161979.0745382999,17239.005942141495,24746.0,22801220.01098157,18623335.392607175,3127.5868305189065,677.2412647861673,55291.45542059583,10765621.697651865,9277934.152594553,1272.0
2072,129715.02924423333,103801.28033417412,25913.748910059203,19162.0,22507382.76033558,18920366.088027027,2152.8082814278323,938.2760491556742,55968.696685381765,5300402.9840672035,4609041.407139181,1231.0
2073,170597.56909116887,154854.75357270893,15742.815518459982,16360.0,22223542.23431206,19205601.805769313,3101.465212878074,645.8424844283472,56906.9727345375,10771930.993045324,9097326.064390406,1282.0
2074,257570.5706967014,232715.1226724023,24855.4480242992,7625.0,21913223.54997632,19522248.22874893,4522.346156229297,930.4395638634186,57552.8152189659,18813347.009521138,16001730.781146528,1322.0
2075,364740.56899704365,325874.21137353487,38866.35762350924,2559.0,21599925.30660352,19836848.622475024,6214.198538919586,1356.7038468687947,58483.25478282939,27171935.857327767,24590992.694597885,1296.0
2076,282260.9190790482,226660.12637168885,55600.792707359324,1749.0,21355666.3001151,20076494.430424593,4511.24070911587,1864.2595616758763,59839.95862969773,17456281.278672207,16316203.545579424,1248.0
2077,204261.3749127914,165561.29346343744,38700.08144935383,539.0,21078411.765806317,20351206.206473358,3441.311416605989,1353.3722127347664,61704.21819137406,11611222.22457673,10611557.083029982,1319.0
2078,325781.89378563187,298004.06818964833,27777.825595983697,183.0,20792833.73595536,20634523.924907696,5904.627581452045,1032.3934249817978,63057.59040410863,26809399.12521684,22908137.907260366,1323.0
2079,231956.61617475632,180193.3670975827,51763.24907717384,0.0,20507335.472671386,20915157.38736489,3747.8177394456393,1771.3882744356151,64089.98382909038,13359709.482107168,12009088.69722826,1346.0
2080,172141.1039828798,140959.48928144333,31181.614701436465,0.0,20247801.317963094,21171760.724333767,3093.8447204708455,1124.3453218337006,65861.37210352588,9831200.266104454,8734223.602354286,1347.0
2081,144455.97839880583,121126.3879867497,23329.590412056074,0.0,19975290.136121266,21442109.828989863,2697.8420573599833,928.1534161412563,66985.71742535956,9405768.529514724,7804210.286799903,1137.0
2082,197522.75249369367,177239.31272889365,20283.439764799987,0.0,19507391.995330777,21908119.8623606,3839.1995170029127,809.3526172079926,67913.87084150116,15642261.566033497,12935997.585014623,1252.0
2083,156360.68732724874,125865.41056107715,30495.276766171643,0.0,19133733.422451526,22278868.660104323,2839.631014763444,1151.7598551008784,68723.22345870915,9022326.025511194,7718155.073817252,1296.0
2084,139016.92203641764,117696.91235038983,21320.00968602789,0.0,18579909.71310221,22830667.836150616,2696.6338961035804,851.8893044290329,69874.98331381004,7893053.330683409,6713169.4805178465,1354.0
2085,154168.13004226002,134291.14241324202,19876.98762901783,0.0,18046141.290032253,23362578.625324357,3030.3636399889774,808.9901688310694,70726.87261823923,11417885.398197874,9506818.199944919,1129.0
2086,150744.33382562164,127249.16666612361,23495.167159498054,0.0,17630506.80883547,23775972.774133578,2963.451291139111,909.109091996691,71535.86278706985,10495575.510603726,8717256.455695558,1220.0
2087,140723.0707870934,118954.1819253489,21768.88886174457,0.0,17188423.43307319,24215978.698604554,2815.777823576536,889.0353873417291,72444.97187906686,10297429.724453388,8428889.117882723,1130.0
2088,119746.2703793817,99286.52797420383,20459.74240517797,0.0,15412149.578833895,25990254.281516053,2455.4906317264695,844.733347072964,73334.00726640824,7264685.352854323,5832453.158632409,1289.0
2089,129899.28962049619,113545.4035485853,16353.88607191095,0.0,14976541.059980053,26424308.546726204,2827.021691554534,736.6471895179427,74178.74061348115,10135265.92915702,7915108.457772727,1244.0
2090,96121.4440280547,77359.95294541186,18761.491082642762,0.0,14342312.700860843,27056654.41520396,2044.3757162430404,848.1065074663603,74915.38780299944,5436058.044472098,4281878.581215172,1188.0
2091,93612.97963086057,81546.30223755102,12066.677393309523,0.0,13840407.496873818,27557419.112597536,2203.818045891808,613.3127148729108,75763.49431046606,6162577.331121662,4799090.2294590445,1244.0
2092,128173.33287813775,115736.42233839224,12436.910539745551,0.0,13293126.623804724,28103493.16762068,2940.7254843916353,661.1454137675435,76376.80702533895,11659827.775587872,8503627.42195821,1240.0
2093,151278.99439589132,131862.1204191967,19416.87397669469,0.0,12790340.314886533,28604317.722349096,3273.239731792829,882.2176453174912,77037.9524391065,13691329.88891206,10736198.658964172,1126.0
2094,204507.10440620885,181397.8601732891,23109.24423291967,0.0,12213837.680528652,29178418.116974916,4426.103414051932,981.9719195378499,77920.17008442391,19237186.255405907,15720517.070259582,1282.0
2095,134586.93455959664,102260.86921782819,32326.06534176846,0.0,11558633.92199324,29830256.36200748,2797.343645723707,1327.8310242155799,78902.14200396129,8271335.826819119,7021718.228618553,1393.0
2096,71644.22241261262,55040.706827654016,16603.51558495862,0.0,10999712.613701401,30387545.371288635,1707.5271908185505,839.2030937171098,80229.9730281773,2736602.15661979,2117635.9540927447,1284.0
2097,71868.90813674747,64401.649863100516,7467.258273646938,0.0,10510414.81399679,30876191.643802624,1964.8559484363798,512.2581572455665,81069.17612189426,5186520.704929821,3259279.7421819065,1313.0
2098,111177.0241441934,102031.77752464582,9145.24661954763,0.0,9716940.916114325,31668790.85875613,2878.5416734361825,589.4567845309172,81581.43427913997,12831749.999291094,7977708.3671809845,1283.0
2099,118363.57178464138,101987.47219970817,16376.099584933172,0.0,9283187.515053086,32100785.718144104,2890.6686025273916,863.5625020308569,82170.89106367108,10833658.84585835,7538343.012636905,1383.0
2100,147798.0800078598,131076.745436896,16721.33457096393,0.0,8754750.325982625,32627461.953018263,3589.158698680917,867.2005807582167,83034.45356570175,16149961.507703459,11555793.493404558,1278.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,4035000.0,4035000.0,1269.0
2021,268879.28832803445,261722.47040067884,7156.81792735564,22960906.0,14435982.0,4212612.0,2337.028969638415,161.40000000000057,0.0,5776800.18012396,5535144.848192122,1230.0
2022,254397.0013402221,233962.04234568894,20434.958994533095,22444158.0,14554738.210658723,4608723.760371574,2186.0132081812308,467.4057939276837,161.40000000000057,4886692.368291379,4770066.040906098,1232.0
2023,311016.96668458753,293196.1440696058,17820.822614981742,22040105.0,14586592.149984693,4979174.8078375105,2740.290581989451,437.2026416362452,628.8057939276878,7237770.911903791,7051452.909947242,1330.0
2024,215029.3831044074,192061.16495648178,22968.21814792561,21428506.0,14827619.729138538,5347514.938101625,1878.714702999456,548.058116397892,1066.0084355639328,3700529.1957776463,3588573.514997288,1161.0
2025,207931.44612981158,193571.55890468438,14359.887225127017,20839923.0,15034109.380302472,5728171.572236292,1940.6148235265086,375.742940599891,1614.0665519618194,3109840.8155126083,2988074.1176325055,1343.0
2026,215476.51251766342,201904.5891012656,13571.923416397818,20399820.0,15198756.775848875,6002200.566057601,2057.1766494690814,388.1229647052984,1989.8094925617154,4388523.693458199,4225883.247345438,1212.0
2027,340806.83921350085,326337.2531687453,14469.586044755542,19902536.0,15345947.80459686,6350748.360660233,3250.8395833761433,411.43532989381674,2377.932457267015,9678545.309712121,9339197.91688066,1383.0
2028,235527.8572205864,210546.4134508715,24981.44376971476,18019521.0,16750485.234031208,6826484.091642402,2142.4729380034223,650.1679166752285,2789.367787160836,4944525.732269859,4867364.690017098,1169.0
2029,206364.41406645917,189942.0432535322,16422.370812927016,17536969.0,16966150.727563504,7091589.125172133,1993.363024133317,428.49458760068256,3439.5357038360507,4295575.09341988,4246815.120666616,1144.0
2030,190149.27309804384,175819.2378069621,14330.035291081786,16866307.0,17338767.67094897,7388055.818762562,1853.453785380178,398.67260482666325,3868.0302914367353,3313972.2182842125,3222268.9269009125,1209.0
2031,213714.47013103723,200448.1914300295,13266.278701007797,16310961.0,17606822.33162547,7673954.709341697,2142.767505501517,370.69075707603736,4266.702896263417,4626380.607551251,4538837.527507629,1235.0
2032,312617.038762394,297416.89881489595,15200.139947498226,15681330.0,18072740.61291266,7835960.1097469535,3166.3506135268717,428.55350110030435,4637.393653339448,9519408.360356156,9291753.067634327,1308.0
2033,412078.6780596625,388707.4797945578,23371.198265104853,15090554.0,18387522.276671898,8109307.095374168,4095.6576115483276,633.2701227053736,5065.947154439751,14840400.869167814,14648288.057741677,1166.0
2034,325307.87543015386,293231.64951992437,32076.225910229594,14442721.0,18786708.16136752,8354323.562514062,3217.092502501829,819.1315223096724,5699.217277145114,9373465.285355093,9280462.512509113,1361.0
2035,162673.20732105165,139166.542060777,23506.66526027466,13729775.0,19221679.64513922,8629527.000106111,1622.3904596107081,643.4185005003667,6518.348799454765,1798873.383198436,1781952.29805352,1266.0
2036,121623.80212800331,112026.33712650319,9597.465001500168,13084472.0,19641371.357938796,8854016.896846939,1280.8705852306737,324.4780919221393,7161.767299955165,303940.6691538116,294352.926153362,1222.0
2037,142353.30569701854,134747.01161823006,7606.294078788554,12548687.0,20008299.75764619,9022041.626554256,1571.4563808937903,256.17411704613374,7486.245391877303,2027613.5590439388,1982281.9044689576,1175.0
2038,245757.99151003442,236007.4638193686,9750.527690665847,11601256.0,20704519.800546266,9272142.14302414,2722.8102629027567,314.2912761787591,7742.419508923389,7096268.828902891,6949051.3145137755,1333.0
2039,187292.54174958926,168903.98310627957,18388.558643309618,11089616.0,20980874.29659936,9505226.256692937,2027.4331742433285,544.5620525805535,8056.710785102161,4307187.510171443,4232165.871216658,1181.0
2040,255099.19607333865,242121.91918226692,12977.276891071724,10429502.0,21453703.10864972,9690940.059543613,2875.341352159676,405.48663484866813,8601.272837682696,8137376.678570195,8046706.760798434,1266.0
2041,186446.27299554896,166958.82948308156,19487.443512467355,9741548.0,21947700.031196136,9882468.795644993,2062.9609827893037,575.0682704319341,9006.759472531436,3838296.978716026,3784804.9139465867,1306.0
2042,202859.79991621844,190055.94925659618,12803.850659622321,9149056.0,22306470.964238748,10114663.919510836,2310.6920908193733,412.59219655786137,9581.827742963333,4956641.606028081,4898460.454096914,1331.0
2043,115414.47984165758,100049.75916161168,15364.720680045848,8570086.0,22592603.834180303,10405604.35747856,1257.0,462.13841816387554,9994.419939521224,0.0,0.0,1257.0
2044,162678.82404473345,155952.2504448543,6726.5735998791815,7952775.0,22981846.354201227,10632841.837457642,1968.36524390551,251.4000000000009,10456.5583576851,3489168.2499603797,3346826.219527493,1299.0
2045,146274.46186733083,134457.3912384469,11817.070628883805,7215806.0,23497573.694328737,10852633.560987728,1737.999153794276,393.6730487811001,10707.958357685062,2515766.162931398,2444995.7689713957,1249.0
2046,252187.67392025457,241898.67308579292,10289.000834461622,6599045.0,23867035.948379435,11098621.338887447,3056.8574825284204,347.5998307588546,11101.631406466187,8991547.54768283,8804287.412642056,1296.0
2047,311784.6842811642,291780.5945269054,20004.089754258952,6078577.0,24158011.16485916,11325558.316855166,3683.590661449399,611.3714965056851,11449.231237225033,12330613.751104664,12147953.30724711,1254.0
2048,314420.88689017674,289341.3075392211,25079.579350955617,5477462.0,24503250.52473599,11578189.232122252,3725.736968250868,736.7181322898829,12060.602733730755,12811729.828396318,12623684.841254396,1201.0
2049,267748.7280924398,242698.28588211152,25050.442210328114,5006433.0,24707626.789330486,11841587.230559513,3196.817507284114,745.1473936501741,12797.320866020578,9740117.928383762,9609087.536420597,1275.0
2050,143529.9319573208,122633.39885447199,20896.53310284889,4470746.0,24945659.144079104,12136545.621139988,1702.3241845105615,639.3635014568272,13542.468259670772,1728828.0164997533,1691620.9225527835,1364.0
2051,138339.85102027285,129001.68558293396,9338.165437338897,4076895.0,25056247.88306563,12418722.557968669,1798.3744795332116,340.46483690211045,14181.831761127636,2134455.5457162084,2031872.397666041,1392.0
2052,118050.82790142644,108103.06443462934,9947.763466797056,3629922.0,25142970.461069208,12777693.624997903,1504.399817402436,359.67489590664115,14522.296598029754,1341865.6181286944,1296999.08701217,1245.0
2053,142977.7163300147,134503.53783585003,8474.178494164484,3331938.0,25170629.45141982,13046993.26524254,1882.5775923056594,300.8799634804875,14881.971493936304,3519330.6348610693,3377887.961528263,1207.0
2054,179108.1195510662,168037.7102882542,11070.40926281223,2889306.0,25331040.696945187,13327810.442124838,2368.7000109017986,376.51551846112983,15182.85145741686,5789894.532114373,5603500.054509049,1248.0
2055,102897.7406707677,88657.05890184497,14240.681768922668,2448891.0,25428295.591291446,13669174.95694762,1305.818690337561,473.7400021803623,15559.36697587793,181339.0874927265,174093.4516878121,1271.0
2056,191103.45455179355,184691.7339648332,6411.720586960349,2164771.0,25382710.898287673,13998076.833075525,2618.7530004359905,261.1637380675114,16033.106978058348,6610720.481130046,6288765.002179938,1361.0
2057,144205.18080024057,128771.77774932959,15433.403050910887,1846543.0,25429796.030062977,14267169.061693203,1941.1322409736272,523.7506000871954,16294.27071612576,3807282.022895108,3645661.2048681118,1212.0
2058,184605.87926300225,174168.0227151165,10437.856547885736,1527763.0,25399710.701701168,14614602.263939545,2549.3722110787085,388.22644819472504,16818.021316213064,7577964.223685439,7136861.055393546,1122.0
2059,166966.09471230026,151599.5717123544,15366.522999945806,1229209.0,25422101.55907822,14888695.03435139,2281.8406427957943,509.8744422157434,17206.247764407693,5700709.952074533,5504203.213979003,1181.0
2060,169911.24597595885,156626.9545955646,13284.291380394243,846380.0,25444986.422502823,15246921.330284113,2379.5216104147853,456.3681285591593,17716.122206623553,6060678.103664611,5747608.0520739565,1230.0
2061,169485.97028541454,155690.60853588118,13795.36174953338,626204.0,25369400.244770147,15540792.986406285,2428.7029529727142,475.90432208295874,18172.49033518272,5854967.525835384,5568514.764863494,1315.0
2062,152955.8453076206,139581.08317065562,13374.762136964766,547321.0,25165171.530755144,15822085.997468157,2197.320522444327,485.7405905945389,18648.394657265526,4790970.537805797,4611602.61222169,1275.0
2063,181639.19712248805,169530.87888095764,12108.31824153033,431669.0,24888767.658169847,16212549.669205634,2612.0932291438944,439.464104488869,19134.135247860115,7435258.324414486,6790466.145719529,1254.0
2064,206623.50721481052,191122.11446951915,15501.392745291121,314873.0,24679128.20545449,16536927.028691886,2983.7937900472125,522.4186458287832,19573.599352349054,9632944.572815185,8833968.950236065,1217.0
2065,250105.84993294033,232510.80101952024,17595.048913419945,263665.0,24481914.976574793,16782958.434900247,3647.0424627544153,596.7587580094406,20096.017998177904,12937451.832763232,12075212.313772159,1232.0
2066,123366.53994537739,101822.26881309006,21544.271132287293,205987.0,24277201.572946448,17042351.855538372,1709.6020997433793,729.4084925508837,20692.776756187322,2357855.279157566,2203010.4987168773,1269.0
2067,78127.5032925553,69511.57166673537,8615.93162581999,179049.0,24010878.93600981,17334503.89037515,1192.4813793005517,341.9204199486756,21422.18524873815,2708.7195232754016,2406.8965027335366,1192.0
2068,74527.02233357965,69322.42261325232,5204.5997203274255,135751.0,23655211.950382315,17732875.399217635,1254.5314588714334,238.49627586010996,21764.105668686814,132213.69368179605,112657.29435715798,1232.0
2069,80161.43708757251,75383.64975210156,4777.787335471033,85850.0,23352326.14971605,18085069.670296777,1329.0369247313577,250.90629177428548,22002.601944547034,414601.137324585,345184.62365677004,1260.0
2070,115454.0702822928,109632.72323184385,5821.347050449014,54515.0,23089479.168189663,18378554.61489857,1918.9897023516835,265.80738494626934,22253.508236321188,3628677.625779866,3124948.5117584444,1294.0
2071,142289.79891223405,133081.21248165163,9208.586430582536,24746.0,22841523.767442256,18655064.02594365,2312.171548893284,383.79794047033675,22519.315621267502,6093716.221424953,5200857.744466449,1272.0
2072,101828.76141623958,90009.42903446691,11819.33238177266,19162.0,22547357.534619942,18953239.09598586,1672.7310951536813,462.4343097786584,22903.113561737853,2608989.10607718,2208655.4757684018,1231.0
2073,128116.83561564844,120779.28734340947,7337.548272238869,16360.0,22262707.82992877,19239763.06958198,2184.327681021053,334.54621903073684,23365.547871516483,5566970.542582657,4511638.405105236,1282.0
2074,165570.5244919497,155011.70920217928,10558.815289770386,7625.0,21952254.499249436,19557460.072580326,2749.4289617570494,436.865536204209,23700.09409054731,8814553.096292203,7137144.808785218,1322.0
2075,195877.83008230248,181622.09522945085,14255.73485285156,2559.0,21639498.531586137,19873290.611281868,3206.6221213462613,549.885792351411,24136.959626751403,10990736.45841503,9553110.606731348,1296.0
2076,141455.048152743,124233.69639435808,17221.351758384917,1749.0,21397186.219872594,20113997.300873786,2322.8260020943667,641.324424269249,24686.845419102887,5987877.850854876,5374130.010471797,1248.0
2077,113593.42853573803,102254.26158942256,11339.166946315596,539.0,21120846.15180108,20389983.165748123,1992.1634401330414,464.5652004188729,25328.16984337203,3970307.4605698185,3365817.200665233,1319.0
2078,164358.66101461148,155534.59881732689,8824.062197284687,183.0,20835379.080264118,20674639.073844902,2902.7753925172174,398.43268802660765,25792.735043791043,10310183.517690422,7898876.962586146,1323.0
2079,120262.5791379268,105730.44641765319,14532.132720273545,0.0,20551259.41863442,20956894.28483295,2066.6037209836613,580.5550785034433,26191.16773181753,4365175.923800001,3603018.6049182755,1346.0
2080,103045.01784254616,93552.16874476174,9492.849097784298,0.0,20292150.4696914,21214753.63005493,1932.6351866388734,413.32074419672995,26771.72281032092,3599732.016431376,2928175.933194388,1347.0
2081,89575.1354355313,81828.09049558225,7747.044939949058,0.0,20019402.986946095,21486499.505714536,1715.6673052642893,386.5270373277746,27185.043554517728,3901429.9161775988,2893336.5263214246,1137.0
2082,115342.28384247498,108456.31205064384,6885.971791831152,0.0,19550374.624228034,21954621.201127406,2233.356224292615,343.1334610528575,27571.570591845546,6607298.687414665,4906781.121463147,1252.0
2083,96340.89889844421,86798.3779316043,9542.520966839864,0.0,19176689.413248893,22327001.055882365,1832.2351513451638,446.67124485852617,27914.704052898367,3485319.273387982,2681175.7567258505,1296.0
2084,96532.37478500597,89048.08307469558,7484.291710310329,0.0,18621807.919841424,22880859.902943015,1881.5131820338418,366.44703026903306,28361.37529775687,3382135.477073788,2637565.910169185,1354.0
2085,99866.42421207683,92059.1402242621,7807.283987814727,0.0,18086763.49822572,23414861.8113766,1945.8007941953108,376.3026364067679,28727.822328025813,5294857.459885598,4084003.9709765594,1129.0
2086,93640.19528442755,85254.32327372515,8385.87201070239,0.0,17670771.149298552,23829697.63166036,1890.513844698489,389.16015883906215,29104.12496443277,4479487.669815099,3352569.223492422,1220.0
2087,85323.13569993386,78002.70269679399,7320.433003139893,0.0,17228104.192474402,24271360.074639656,1763.962850255039,378.1027689396965,29493.285123271846,4362713.352048754,3169814.251275192,1130.0
2088,81673.14666785397,74961.97114711013,6711.175520743843,0.0,15447136.131293938,26051381.17296982,1722.8477628788094,352.7925700510091,29871.387892211522,3019805.7800102998,2169238.814394052,1289.0
2089,87144.08023983016,80851.24017869722,6292.840061132946,0.0,15010822.201470504,26486871.30707072,1904.6785197236413,344.56955257576186,30224.18046226253,4721933.71502867,3303392.598618161,1244.0
2090,68865.81116157409,62155.378730956596,6710.432430617519,0.0,14375344.203277579,27121387.36213882,1529.43764383258,380.93570394472664,30568.750014838133,2431710.6028533108,1707188.2191628802,1188.0
2091,71764.49267056948,66939.08383404711,4825.408836522356,0.0,13872164.948952502,27623940.880519778,1681.8285902981934,305.8875287665143,30949.685718783097,3062102.026208955,2189142.951490999,1244.0
2092,89772.6837655753,84651.72352446242,5120.960241112867,0.0,13323654.780845486,28171766.15794439,2019.2086422388861,336.3657180596404,31255.573247549375,5913181.118980143,3896043.2111944826,1240.0
2093,92048.8447388739,84700.01376995284,7348.830968921038,0.0,12820371.735614778,28674005.275722574,2003.4868794499969,403.84172844777765,31591.938965609224,6246270.050519448,4387434.397250047,1126.0
2094,109266.56360578303,101565.47992706507,7701.083678717912,0.0,12243493.28348573,29249751.24097226,2409.4485584542144,400.69737588999976,31995.780694056946,7818209.475845119,5637242.7922710255,1282.0
2095,78236.06161057632,68887.02060380233,9349.041006774036,0.0,11588459.756964993,29903431.707506202,1834.5266226453627,481.88971169084346,32396.47806994703,2985923.881476642,2207633.113226789,1393.0
2096,56107.68976159706,50822.367113442735,5285.322648154367,0.0,11028673.729768282,30462547.101372037,1441.869696609099,366.905324529071,32878.36778163788,1190304.1275853796,789348.4830455185,1284.0
2097,62268.71839061428,58849.11253379704,3419.605856817233,0.0,10538082.872703506,30952750.551306657,1642.7520519188893,288.3739393218203,33245.27310616687,2911319.5964106284,1648760.2595944775,1313.0
2098,82919.03002850007,78654.41627331027,4264.61375518985,0.0,9742339.066052442,31747939.40841985,2090.3039897558037,328.55041038377976,33533.64704548853,7128337.2081366265,4036519.9487789893,1283.0
2099,81090.83526718908,74627.13292869457,6463.7023384944605,0.0,9308333.523197176,32180974.909796085,2019.098956055647,418.0607979511596,33862.19745587251,5226286.414860837,3180494.780278208,1383.0
2100,88076.29768520979,81925.94768732163,6150.349997888191,0.0,8779382.090408497,32709033.243628796,2187.9720447540026,403.81979121112954,34280.25825382369,7487729.268639888,4549860.223769996,1278.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,4035000.0,4035000.0,1269.0
2021,224053.7765207682,220475.36755709036,3578.40896367782,22960906.0,14435982.0,4212612.0,1783.5144848192047,80.70000000000029,0.0,2888400.09006198,2767572.424096061,1230.0
2022,195011.41421914595,187829.67119338748,7181.743025758469,22444158.0,14555277.10532938,4608738.38018581,1592.3816861501903,178.35144848192115,80.70000000000029,1860221.5944435801,1801908.4307509484,1232.0
2023,221875.2702375127,216210.95671906866,5664.313518444089,22040105.0,14587691.353731643,4979222.750097368,1837.3568240149564,159.23816861501854,259.05144848192134,2627942.780286133,2536784.1200747527,1330.0
2024,166813.42081532665,160093.15265425813,6720.268161068652,21428506.0,14829563.187974451,5347621.559030557,1397.6221678518655,183.7356824014957,418.28961709694136,1236480.154922007,1183110.839259333,1161.0
2025,179800.1456837387,175044.49664673713,4755.649037001502,20839923.0,15036473.120086636,5728339.00475073,1561.6516396164125,139.76221678518695,602.0252994984338,1153325.056545558,1093258.198082087,1343.0
2026,173839.9462260935,168900.93057355288,4939.015652540657,20399820.0,15201443.653443472,6002423.821154276,1548.250616396972,156.1651639616422,741.787516283625,1762151.4278204448,1681253.0819848597,1212.0
2027,233693.2718833644,228876.07632313293,4817.195560231843,19902536.0,15349080.116382163,6351035.107599158,2076.2191702375276,154.82506163969788,897.9526802452648,3632473.1979558575,3466095.851187599,1383.0
2028,170925.0753739517,163881.20492266587,7043.8704512858285,18019521.0,16754638.894275783,6826924.110535361,1476.7667149098143,207.62191702375262,1052.777741884959,1573710.0794357068,1538833.5745490855,1169.0
2029,158947.49594919474,153730.32146629348,5217.174482901188,17536969.0,16970894.402134057,7092104.8359621465,1435.033905205258,147.67667149098244,1260.3996589087167,1477021.259320949,1455169.526026276,1144.0
2030,159255.8713537712,154575.8810206714,4679.990333099737,16866307.0,17343967.876278397,7388673.32791265,1437.6464631519964,143.5033905205247,1408.0763303996957,1188407.154191404,1143232.3157599939,1209.0
2031,171000.80902476542,166202.4933589445,4798.315665820959,16310961.0,17612334.132884134,7674676.42689969,1584.6294665826779,143.76464631520042,1551.5797209202199,1789714.1319138452,1748147.3329134358,1235.0
