years,Objective,Costs,Damages,J,Y,M,I,Redsnag,Greysnag,B,B_SDD,I_LDD
2093,69584.24595357949,43726.82972098698,25857.4162325925,0.0,12768110.933689315,27443952.60207185,1126.0,620.0,721172.4357867213,0.0,0.0,1126.0
2094,70640.87367894631,46886.85068972323,23754.022989223064,0.0,12201189.380327491,28010619.15543373,1282.0,563.0,721792.4357867213,0.0,0.0,1282.0
2095,73740.25879552758,49128.370201222235,24611.88859430528,0.0,11555772.011489121,28655810.524272054,1393.0,641.0,722355.4357867213,0.0,0.0,1393.0
2096,70618.71725269694,45330.843509783874,25287.873742913118,0.0,11003891.512411175,29207460.099267893,1284.0,696.5,722996.4357867213,0.0,0.0,1284.0
2097,68575.38987749202,44854.03200868388,23721.357868808143,0.0,10518858.7703858,29692261.841293268,1313.0,642.0,723692.9357867213,0.0,0.0,1313.0
2098,62991.63508195476,39905.00924279645,23086.625839158314,0.0,9730155.901887355,30480737.710858658,1283.0,656.5,724334.9357867213,0.0,0.0,1283.0
2099,66191.69562138499,46971.5307202845,19220.164901100547,0.0,9299089.322456056,30911641.2902899,1383.0,641.5,724991.4357867213,0.0,0.0,1383.0
2100,65006.154305923876,40372.225954141024,24633.928351782844,0.0,8773576.431761747,31436897.180984255,1278.0,691.5,725632.9357867213,0.0,0.0,1278.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,4035000.0,4035000.0,1269.0
2021,863735.5945244373,810414.0500297516,53321.544494685186,22960906.0,14435982.0,4212612.0,4621.008639883957,322.80000000000115,0.0,17695272.534811612,16955043.199419938,1230.0
2022,845336.1602444043,506549.77423681563,338786.3860075889,22444158.0,14552515.539978672,4608663.434292793,3115.81611863938,1848.4034559535835,322.80000000000115,9533719.408553425,9419080.59319687,1232.0
2023,1047361.4301289889,836119.854605762,211241.5755232264,22040105.0,14583531.960341942,4979022.197810883,4999.936653741293,1246.3264474557438,2171.203455953584,18686781.366939098,18349683.26870646,1330.0
2024,1244527.3970639356,891471.1777875763,353056.2192763583,21428506.0,14822473.479069069,5347188.742430089,5381.420276596571,1999.9746614965259,3417.5299034093387,21499469.949275613,21102101.382982846,1161.0
2025,1139350.7953291512,760735.5354093799,378615.2599197722,20839923.0,15025677.413758406,5727628.3874799935,4796.268393663364,2152.568110638643,5417.5045649058775,17520138.69883978,17266341.968316913,1343.0
2026,1526367.663944912,1206353.7465118573,320013.9174330554,20399820.0,15187720.095215319,6001406.448939297,7434.5801268537225,1918.507357465341,7570.072675544519,31607261.12017918,31112900.634268697,1212.0
2027,1617378.245794303,1107781.1153789256,509597.13041537756,19902536.0,15329906.426106464,6349581.537921209,6998.060223817754,2973.8320507414855,9488.580033009866,28378830.949379306,28075301.11908877,1383.0
2028,2165169.722674314,1697884.0388524262,467285.68382188736,18019521.0,16731475.794822728,6824538.10898113,10548.053812096376,2799.2240895270993,12462.412083751338,47310722.61852905,46895269.06048203,1169.0
2029,2460020.2010656777,1744202.176211252,715818.024854424,17536969.0,16939233.995812856,7089144.854178991,10997.31291090714,4219.221524838582,15261.636173278437,49470939.17579074,49266564.55453558,1144.0
2030,2729583.7475153683,1994955.5865837147,734628.1609316533,16866307.0,17303594.1449429,7384864.392137984,12621.897642750442,4398.925164362855,19480.857698116943,57376667.30884863,57064488.213752195,1209.0
2031,2630530.877386221,1790632.456154008,839898.4212322113,16310961.0,17561936.110257268,7669707.561821698,11595.137726308143,5048.759057100166,23879.78286247981,52085371.74869351,51800688.6315405,1235.0
2032,3517138.8763177614,2763877.2058346244,753261.6704831391,15681330.0,18019164.6255554,7830951.659040289,17768.438739566238,4638.055090523241,28928.541919579984,82807226.04770897,82302193.69783165,1308.0
2033,2423788.0044692433,1269633.0375836743,1154154.9668855697,15090554.0,18320778.274971496,8102864.57088454,8542.730789462785,7107.375495826513,33566.59701010313,37022822.62331602,36883653.947313584,1166.0
2034,1268283.5007460078,730095.5947590165,538187.9059869925,14442721.0,18716958.336768124,8346439.81359172,5211.00117822751,3417.092315785112,40673.972505929865,19340824.376690853,19250005.89113761,1361.0
2035,1939985.914965158,1631866.3482515397,308119.566713617,13729775.0,19151462.692939885,8620116.560739502,11364.73319302249,2084.400471291021,44091.064821714746,50805990.223979756,50493665.96511264,1266.0
2036,2886288.0411541755,2203917.2471153266,682370.7940388507,13084472.0,19562546.166247472,8843472.354238916,15266.853287950626,4545.893277209012,46175.46529300591,70751951.52853198,70224266.43975304,1222.0
2037,3289569.6262326394,2369538.5899323765,920031.0363002636,12548687.0,19916667.527830724,9010318.139367647,16515.177088220174,6106.7413151802275,50721.35857021495,76992698.9552518,76700885.44110109,1175.0
2038,1647873.9996345406,658322.4921573626,989551.5074771786,11601256.0,20600008.66315556,9258353.927334322,5006.881057711898,6606.070835288125,56828.09988539496,18443247.217739716,18369405.28855944,1333.0
2039,1265693.6099069756,988075.7455714153,277617.86433556053,11089616.0,20876187.838186834,9489327.871245332,7382.390788867987,2002.7524230847496,63434.170720683374,31290010.22601446,31006953.944339756,1181.0
2040,1431240.1808718028,1013559.9525744958,417680.22829730605,10429502.0,21345349.226540662,9673354.318119291,7629.817512885514,2952.9563155471797,65436.923143768196,31961062.727582913,31819087.564427633,1266.0
2041,2466174.8510673326,2036259.5657226706,429915.2853446626,9741548.0,21836390.227543827,9863084.499603288,14952.465856876192,3051.927005154207,68389.87945931537,68611831.99191286,68232329.28438053,1306.0
2042,4598898.801038388,3741296.035914194,857602.7651241948,9149056.0,22184176.83500244,10093374.511856075,26975.10418361984,5980.986342750482,71441.80646446918,128548000.40612826,128220520.9180987,1331.0
2043,1709634.6104505332,148885.30252620555,1560749.307924329,8570086.0,22449142.469839092,10380818.224443441,1385.428267652015,10790.041673447935,77422.79280721965,644459.2169652247,642141.3382600433,1257.0
2044,481038.9092936179,423456.6514529951,57582.25784062246,7952775.0,22841004.859547507,10605307.406467453,3532.421853306124,554.1713070608052,88212.83448066766,11598037.284454515,11167109.26653069,1299.0
2045,437471.49282491097,261831.7524757127,175639.74034919852,7215806.0,23358061.169431143,10822206.963830937,2316.041798253889,1412.968741322455,88767.00578772849,5450289.459415558,5335208.991269374,1249.0
2046,431939.4333636813,323616.7666640125,108322.66669966848,6599045.0,23729864.558434892,11065275.645769335,2818.2226332231644,926.416719301548,90179.9745290507,7736253.82286914,7611113.166115778,1296.0
2047,763927.4323735007,628052.7749067569,135874.65746674326,6078577.0,24022956.709267646,11290334.706561305,5184.704513524101,1127.2890532892695,91106.39124835278,19952011.987632263,19653522.56762065,1254.0
2048,611401.1366387273,342416.2085997502,268984.928038977,5477462.0,24369361.581605908,11540298.460868536,2996.13185464648,2073.8818054096373,92233.68030164184,9099319.14937304,8975659.273232393,1201.0
2049,277614.2531028875,131375.22439110966,146239.0287117778,5006433.0,24577330.35076618,11800833.559853569,1275.0,1198.452741858585,94307.56210705139,0.0,0.0,1275.0
2050,270201.31778259185,218972.69819992557,51228.61958266612,4470746.0,24820150.04917428,12092927.045340223,2052.7939907994414,509.99999999999994,95506.01484891023,3607883.999498603,3443969.953997172,1364.0
2051,224842.96311006215,135063.03846339957,89779.92464666272,4076895.0,24933097.643696457,12372394.656827137,1392.0,821.1175963197717,96016.01484891023,0.0,0.0,1392.0
2052,178618.6166954948,126747.15580289492,51871.4608926,3629922.0,25023629.016293555,12727963.38073068,1260.6869186951446,556.8000000000019,96837.1324452298,81620.6510815448,78434.59347575532,1245.0
2053,227085.1536344489,176946.36202118383,50138.791613265006,3331938.0,25053974.18958821,12994820.659413965,1708.0065191859076,504.2747674780587,97393.9324452297,2625848.9633132853,2505032.5959295635,1207.0
2054,350236.3749551885,277051.4553283189,73184.91962686938,2889306.0,25217086.795715958,13273111.04676705,2584.992462470651,683.202607674365,97898.20721270768,6925433.896980687,6684962.312353224,1248.0
2055,256433.83165514513,138428.0415235747,118005.79013157055,2448891.0,25317022.747137718,13611578.41687807,1450.0266816612573,1033.996984988256,98581.40982038193,931743.3779182438,895133.4083063008,1271.0
2056,273585.47878681624,218026.2942808676,55559.1845059487,2164771.0,25274479.78637256,13937294.362641476,2148.4961808359817,580.010672664503,99615.4068053703,4123297.2078468706,3937480.9041799004,1361.0
2057,198032.7099537055,106688.85310868162,91343.85684502377,1846543.0,25324368.467149425,14204053.19516663,1212.0,859.3984723343933,100195.41747803494,0.0,0.0,1212.0
2058,204406.46740136002,163700.69620459896,40705.77119676086,1527763.0,25298537.245252587,14547961.426307037,1655.6478408563955,484.8000000000018,101054.81595036914,2902783.675161761,2668239.2042819713,1122.0
2059,263578.99306292133,194963.0789546425,68615.91410827883,1229209.0,25323906.649183303,14819969.374535255,1964.9626875369531,662.259136342559,101539.61595036952,4109464.561686127,3919813.437684742,1181.0
2060,455344.7522104859,372296.774879538,83047.9773309481,846380.0,25350360.530561123,15174943.530470021,3547.5116126600597,785.9850750147791,102201.87508671213,12327489.128406484,11587558.063300343,1230.0
2061,274423.30698836775,111636.3712028048,162786.93578556317,626204.0,25276468.660254803,15465952.889163656,1315.0,1419.004645064029,102987.86016172665,0.0,0.0,1315.0
2062,151140.4549762938,107937.68738819154,43202.767588102186,547321.0,25076369.715271324,15744229.83414713,1275.0,525.9999999999999,104406.86480679028,0.0,0.0,1275.0
2063,155016.0700457995,112885.91006920168,42130.15997659777,431669.0,24803294.41686431,16132287.70855966,1254.0,509.99999999999994,104932.86480679028,0.0,0.0,1254.0
2064,149142.43677103374,103270.12223527711,45872.31453575657,314873.0,24597623.744962715,16454054.380461184,1217.0,501.60000000000133,105442.86480679028,0.0,0.0,1217.0
2065,140053.0400033612,98944.84506629832,41108.19493706296,263665.0,24404354.598748125,16697910.526675826,1232.0,486.8000000000018,105944.4648067911,0.0,0.0,1232.0
2066,176800.7377285614,138383.72392082153,38417.01380773967,205987.0,24203790.60025173,16955569.749714494,1574.7803820621332,492.8000000000018,106431.26480679095,1745219.09348083,1528901.9103106516,1269.0
2067,154996.86967243275,97237.54023700513,57759.32943542761,179049.0,23940094.577891354,17245229.991692875,1192.0,629.9121528248509,106924.0648067906,0.0,0.0,1192.0
2068,129780.38572528675,91014.54601852417,38765.83970676255,135751.0,23586906.077139426,17641123.499439687,1232.0,476.8000000000018,107553.97695961587,0.0,0.0,1232.0
2069,134457.62776936215,100011.96350157223,34445.6642677899,85850.0,23286666.40066111,17990694.178903133,1260.0,492.8000000000018,108030.77695961558,0.0,0.0,1260.0
2070,135881.58292036466,95959.62368900834,39921.95923135637,54515.0,23025873.419240113,18282194.160324093,1294.0,503.99999999999994,108523.576959616,0.0,0.0,1294.0
2071,212149.19149274996,175018.4144620953,37130.777030654746,24746.0,22780172.78044181,18557073.799122438,2045.023345772894,517.6000000000015,109027.57695961602,4661859.935597273,3865116.728864519,1272.0
2072,161649.47980869212,87036.52065935306,74612.959149339,19162.0,22487906.908257116,18853615.650747426,1231.0,818.0093383091624,109545.17695961529,0.0,0.0,1231.0
2073,123639.3708980681,90307.59019966652,33331.78069840151,16360.0,22205909.561347123,19137928.997657333,1282.0,492.3999999999988,110363.18629792467,0.0,0.0,1282.0
2074,129897.75308283778,95086.69222056352,34811.06086227411,7625.0,21898004.461266607,19453980.097737912,1322.0,512.8000000000018,110855.58629792523,0.0,0.0,1322.0
2075,149725.39483166428,112416.57782121237,37308.81701045196,2559.0,21588156.01421639,19768330.544788353,1516.5726735494882,528.8000000000018,111368.38629792498,1385395.4410800324,1102863.3677474344,1296.0
2076,130094.84748805554,84211.79738365814,45883.05010439747,1749.0,21349107.317266494,20007463.669064518,1248.0,606.6290694197958,111897.18629792464,0.0,0.0,1248.0
2077,117629.4372266374,85105.99257530372,32523.444651333644,539.0,21075359.248401072,20281930.737930175,1319.0,499.1999999999982,112503.81536734475,0.0,0.0,1319.0
2078,115523.01367700259,83295.39224303339,32227.621433969187,183.0,20792228.270207435,20564923.716123577,1323.0,527.6000000000016,113003.0153673443,0.0,0.0,1323.0
2079,120940.9776803189,89575.74044660098,31365.237233717908,0.0,20511391.763287045,20845474.22304402,1346.0,529.1999999999982,113530.61536734518,0.0,0.0,1346.0
2080,114498.10123805696,79367.8909388549,35130.21029920204,0.0,20254015.070741173,21102321.91558984,1347.0,538.3999999999983,114059.81536734475,0.0,0.0,1347.0
2081,92700.86685141291,63616.23783891,29084.62901250286,0.0,19984727.387157947,21371193.599326514,1137.0,538.8000000000018,114598.21536734438,0.0,0.0,1137.0
2082,90224.54454750608,67383.66515552267,22840.87939198338,0.0,19520951.993835438,21834640.992649075,1252.0,454.80000000000166,115137.01536734428,0.0,0.0,1252.0
2083,102365.58579344003,78629.37931723206,23736.20647620794,0.0,19151182.903472904,22204086.083011605,1296.0,500.8000000000018,115591.81536734472,0.0,0.0,1296.0
2084,113475.73431670567,83192.5218784757,30283.212438230003,0.0,18600958.14150776,22753823.85895452,1354.0,518.3999999999985,116092.61536734518,0.0,0.0,1354.0
2085,93664.40271622273,61108.98046749834,32555.42224872442,0.0,18069941.9594283,23284325.041034177,1129.0,541.6000000000017,116611.0153673443,0.0,0.0,1129.0
2086,84051.00424376072,61720.65549458799,22330.348749172685,0.0,17656953.589558095,23696973.41090436,1220.0,451.6000000000009,117152.61536734518,0.0,0.0,1220.0
2087,78962.37517223001,57295.43201724088,21666.94315498919,0.0,17217187.82395646,24136405.17650603,1130.0,487.99999999999994,117604.21536734435,0.0,0.0,1130.0
2088,92531.83152253136,72111.22818026105,20420.6033422703,0.0,15443344.151892653,25909935.84856985,1289.0,451.99999999999994,118092.21536734435,0.0,0.0,1289.0
2089,85870.2833431988,58183.798487849905,27686.484855348906,0.0,15008947.758899646,26343942.24164422,1244.0,515.6000000000015,118544.21536734434,0.0,0.0,1244.0
2090,78154.6216626229,58196.52169563059,19958.099966992286,0.0,14376290.655563695,26976297.447041802,1188.0,497.60000000000133,119059.81536734475,0.0,0.0,1188.0
2091,77655.24909995831,56811.014097499195,20844.235002459103,0.0,13874635.951141981,27477667.1569847,1244.0,475.1999999999982,119557.41536734498,0.0,0.0,1244.0
2092,77724.62602096595,58177.92550969939,19546.700511266557,0.0,13327703.46258864,28024346.645538244,1240.0,497.60000000000133,120032.61536734519,0.0,0.0,1240.0
2093,73511.8200729605,52825.887086886476,20685.932986074004,0.0,12825878.644116417,28525905.464010257,1126.0,495.99999999999994,120530.21536734434,0.0,0.0,1126.0
2094,75664.90214748938,56661.68375611091,19003.218391378436,0.0,12250644.180838637,29100884.92728806,1282.0,450.3999999999991,121026.21536734432,0.0,0.0,1282.0
2095,79070.63603351318,59381.125158068986,19689.510875444223,0.0,11597393.039195485,29753910.068931494,1393.0,512.8000000000018,121476.61536734519,0.0,0.0,1393.0
2096,75013.1477026537,54782.848708323145,20230.298994330496,0.0,11038282.562467806,30312789.571163196,1284.0,557.1999999999981,121989.41536734499,0.0,0.0,1284.0
2097,73191.87175762698,54214.78546258051,18977.08629504652,0.0,10547911.423778784,30802929.709852222,1313.0,513.6000000000015,122546.61536734519,0.0,0.0,1313.0
2098,66730.20789648351,48260.90722515679,18469.300671326655,0.0,9752208.231600707,31598405.902871113,1283.0,525.1999999999982,123060.2153673443,0.0,0.0,1283.0
2099,72140.62479053954,56764.49286965912,15376.13192088042,0.0,9318872.533476284,32031578.60099537,1383.0,513.1999999999982,123585.415367345,0.0,0.0,1383.0
2100,68516.01918024008,48808.876498813865,19707.142681426267,0.0,8790269.322554408,32559924.8119173,1278.0,553.1999999999981,124098.61536734519,0.0,0.0,1278.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,4035000.0,4035000.0,1269.0
2021,798075.3807797092,758084.2224086955,39991.158371013866,22960906.0,14435982.0,4212612.0,3773.2564799129877,242.0999999999991,0.0,13271454.40110874,12716282.399564903,1230.0
2022,633653.2380864604,431506.0223417804,202147.2157446797,22444158.0,14553340.21198702,4608685.825719595,2381.4980910918102,1131.9769439738905,242.0999999999991,5833469.566976525,5747490.455459092,1232.0
2023,748475.784264217,635872.4293668343,112603.35489738194,22040105.0,14585045.336854601,4979090.202760927,3418.5994263824455,714.4494273275459,1374.076943973894,10692920.281837273,10442997.131912218,1330.0
2024,772676.6871632983,603818.0242938197,168858.6628694791,21428506.0,14825469.432899954,5347355.507289179,3306.744206596623,1025.5798279147346,2088.526371301442,11004907.014756734,10728721.032983067,1161.0
2025,663018.7014291991,501769.1583037948,161249.5431254044,20839923.0,15030614.11558962,5727929.080398554,2917.544472606694,992.0232619789874,3114.106199216168,8057788.4951296635,7872722.363033473,1343.0
2026,839492.0535443954,708640.1882893433,130851.86525505234,20399820.0,15194380.006439842,6001862.651529393,4017.485252760199,875.2633417820055,4106.129461195168,14387386.158933684,14027426.26380095,1212.0
2027,807068.0228677696,619325.460251258,187742.56261651227,19902536.0,15339743.017307118,6350278.155409437,3635.0435753543543,1205.2455758280623,4981.392802977145,11476196.979690984,11260217.876771746,1383.0
2028,1012007.4521690153,849079.4456502796,162928.0065187357,18019521.0,16744148.543766944,6825761.585374263,4792.895769614229,1090.5130726063012,6186.63837880523,18380026.837124478,18119478.848071087,1169.0
2029,1000186.6476868183,772138.6373158826,228048.01037093546,17536969.0,16957321.812330216,7090708.42104134,4486.876846654333,1437.8687308842582,7277.151451411504,16836192.721115142,16714384.2332716,1144.0
2030,1007137.9465500514,800144.9875780387,206992.95897201286,16866307.0,17327662.625197053,7386957.731327773,4666.856951254626,1346.0630539963004,8715.020182295759,17510893.97416246,17289284.756273124,1209.0
2031,893761.6508210428,678296.4628451362,215465.1879759066,16310961.0,17593192.48455157,7672568.028268353,4089.3192594426196,1400.0570853763816,10061.083236292054,14407328.767180962,14271596.297213068,1235.0
2032,1119431.1757577453,937790.78123204,181640.39452570584,15681330.0,18057377.19743105,7834360.944374784,5616.518599548968,1226.7957778327766,11461.140321668448,21840597.25338326,21542592.99774494,1308.0
2033,708560.7494801533,457188.9040716439,251371.84540850937,15090554.0,18370063.001196347,8107353.622009933,2902.7118745393177,1684.9555798646934,12687.936099501287,8754728.695958609,8683559.372696623,1166.0
2034,468939.8261400222,346884.31564559607,122055.51049442601,14442721.0,18770738.413866416,8352073.516305442,2334.0209901193,870.8135623617943,14372.891679365961,4911739.82917022,4865104.950596453,1361.0
2035,806623.1569842884,716891.7239204809,89731.43306380788,13729775.0,19206914.86559916,8626955.08456582,4630.00486676177,700.2062970357912,15243.70524172768,17022496.69028676,16820024.33380893,1266.0
2036,1041391.7850990611,852693.3101816864,188698.47491737505,13084472.0,19623853.789120067,8851190.156178238,5466.290146356786,1389.0014600285422,15943.91153876347,21548788.64989805,21221450.731783863,1222.0
2037,1039662.2774748838,812483.2131762819,227179.06429860226,12548687.0,19986844.619390137,9018967.03576161,5265.80898631423,1639.887043907022,17332.91299879212,20624212.946645614,20454044.93157113,1175.0
2038,525063.4523196112,307395.60291740386,217667.8494022074,11601256.0,20679847.978457935,9268589.916063853,2206.235659924041,1579.7426958942683,18972.80004269909,4401869.567888169,4366178.2996201785,1333.0
2039,545302.8580635622,465942.5376255235,79360.32043803923,11089616.0,20957151.528352167,9501241.02013641,3203.4336995990398,661.8706979772106,20552.542738593296,10294007.346784832,10112168.49799519,1181.0
2040,604500.655902956,480990.7762596426,123509.87964331347,10429502.0,21429135.165533453,9686624.076156156,3322.7295695471485,961.0301098797088,21214.413436570638,10374181.75414944,10283647.847735705,1266.0
2041,986009.9495457554,857479.7030790059,128530.24646675034,9741548.0,21923093.29874706,9877744.213372994,5724.609458775751,996.8188708641414,22175.443546450264,22358517.62943127,22093047.293878928,1306.0
2042,1558139.0437372196,1326451.457989164,231687.58574805612,9149056.0,22278618.361851595,10109523.579289388,8659.751614224646,1717.38283763273,23172.26241731449,36854350.54319859,36643758.0711232,1331.0
2043,520832.90038437187,160421.25329583295,360411.64708853944,8570086.0,22559172.90859567,10399693.280930994,1287.7369424204821,2597.925484267409,24889.645254947223,154966.0669334867,153684.7121024291,1257.0
2044,430642.2757654682,391739.3367263731,38902.93903909501,7952775.0,22949029.570010778,10626285.882573415,2850.4767417526627,386.32108272614533,27487.570739214574,8079569.271875544,7757383.70876336,1299.0
2045,347770.96232417814,244845.79428925907,102925.168034919,7215806.0,23464514.413467404,10845438.530297767,1892.4606639682152,855.1430225257964,27873.8918219407,3295029.8659918206,3217303.3198410394,1249.0
2046,356783.3342207707,293027.1820553186,63756.15216545192,6599045.0,23834505.00484941,11090743.532389643,2225.03342261049,567.7381991904654,28729.03484446649,4734519.546414621,4645167.11305248,1296.0
2047,574546.4189306507,496847.3373923576,77699.08153829293,6078577.0,24126718.711287502,11317274.028662676,3571.721448908409,667.5100267831469,29296.773043656973,11799634.649884965,11588607.244542068,1254.0
2048,411183.2907141628,275423.9904679495,135759.3002462134,5477462.0,24472671.18426619,11569302.578389337,2125.0757967625573,1071.5164346725212,29964.283070440157,4697289.009357897,4620378.983812835,1201.0
2049,228050.98296246488,154048.18102280266,74002.80193966224,5006433.0,24679230.25771626,11832118.429142477,1275.0,637.5227390287729,31035.79950511269,0.0,0.0,1275.0
2050,269530.6307887976,231109.16610179798,38421.46468699954,4470746.0,24919784.59114363,12126476.32587294,1880.6095309411178,382.49999999999994,31673.322244141316,2705983.058478654,2583047.654705588,1364.0
2051,218458.30209008174,158393.21003760936,60065.0920524723,4076895.0,25030728.650901243,12408119.65658443,1392.0,564.1828592823334,32055.822244141316,0.0,0.0,1392.0
2052,187000.6843934961,148097.08872404604,38903.59566945003,3629922.0,25118583.773826025,12766364.591996187,1256.7655058378568,417.6000000000004,32620.005103423893,61217.071116854764,58827.52918926576,1245.0
2053,227349.4124467921,189900.88759637446,37448.52485041777,3331938.0,25147013.580282614,13035141.092028325,1581.5448009995175,377.0296517513551,33037.605103423804,1963244.3153743946,1872724.0049976113,1207.0
2054,316350.8213227579,266447.546137578,49903.27518517997,2889306.0,25308236.217760004,13315447.90975002,2174.8562202560097,474.4634402998586,33414.63475517527,4808019.826605532,4634281.101280007,1248.0
2055,225236.0951378947,153405.71076042968,71830.38437746507,2448891.0,25406245.362834934,13656252.136383347,1383.388113394263,652.4568660767991,33889.098195474864,587364.3320532582,561940.5669713136,1271.0
2056,264372.80636084336,225387.8227321817,38984.98362866161,2164771.0,25361244.051767025,13984493.063663995,1923.3003273687793,415.0164340182805,34541.55506155175,2949467.36670322,2811501.636843916,1361.0
2057,184971.59604502533,125124.80879442395,59846.78725060133,1846543.0,25409496.113270182,14253113.707456123,1212.0,576.9900982106338,34956.57149557017,0.0,0.0,1212.0
2058,204149.64955643914,173620.32115886852,30529.32839757064,1527763.0,25380813.13642987,14599873.689524164,1522.245771699736,363.5999999999996,35533.561593780556,2177114.2334232973,2001228.8584986883,1122.0
2059,241713.9035521253,195524.21538597048,46189.68816615488,1229209.0,25404599.076040167,14873598.504142318,1720.6855992043263,456.67373150992023,35897.16159378079,2832936.250125302,2698427.9960216247,1181.0
2060,380617.0285645877,327977.34477725043,52639.68378733756,846380.0,25428613.339899916,15231256.554683365,2741.85625688592,516.2056797612994,36353.8353252905,8088258.237708801,7559281.284429572,1230.0
2061,221951.54105965685,130911.35134824507,91040.18971141186,626204.0,25353198.228091642,15524594.810234556,1315.0,822.5568770657728,36870.04100505176,0.0,0.0,1315.0
2062,158966.76471487674,126564.68902379999,32402.075691076658,547321.0,25150618.699435133,15805352.338891346,1275.0,394.49999999999994,37692.59788211782,0.0,0.0,1275.0
2063,163917.16851011995,132319.54852767172,31597.619982448323,431669.0,24875549.921025176,16195403.361013569,1254.0,382.49999999999994,38087.097882117836,0.0,0.0,1254.0
2064,155474.98144860155,121070.74554678406,34404.235901817425,314873.0,24667652.439270563,16519396.84276819,1217.0,376.1999999999986,38469.59788211782,0.0,0.0,1217.0
2065,146856.3847999629,116025.2385971656,30831.146202797223,263665.0,24472464.836219687,16765171.034376001,1232.0,365.0999999999997,38845.797882117535,0.0,0.0,1232.0
2066,181112.33980030715,152299.5794445023,28812.760355804763,205987.0,24270376.44457816,17024354.54554795,1498.3392452391815,369.5999999999998,39210.89788211783,1308925.044813879,1146696.226195925,1269.0
2067,154360.9497308003,113996.78935282702,40364.160377973305,179049.0,24004601.730904255,17316169.919976566,1192.0,449.50177357175556,39580.49788211756,0.0,0.0,1192.0
2068,135823.6494368901,106749.2696568181,29074.379780071926,135751.0,23649186.52108004,17714290.1330624,1232.0,357.59999999999957,40029.99965568931,0.0,0.0,1232.0
2069,143082.33626015155,117248.08805930895,25834.24820084245,85850.0,23346667.063746106,18066140.5921775,1260.0,369.5999999999998,40387.59965568949,0.0,0.0,1260.0
2070,142469.48266337826,112528.01323986088,29941.469423517286,54515.0,23084049.251295604,18359465.404628146,1294.0,377.99999999999994,40757.19965568934,0.0,0.0,1294.0
2071,208629.95295876596,180781.87018577493,27848.08277299107,24746.0,22836855.238658313,18635838.417265404,1851.7711415887256,388.19999999999857,41135.19965568934,3496372.778665532,2898855.707943601,1272.0
2072,150852.56092507078,102073.28990251107,48779.27102255972,19162.0,22543285.561766278,18933877.324566975,1231.0,555.5313424766169,41523.39965568947,0.0,0.0,1231.0
2073,130902.40071489615,105903.56519109497,24998.835523801143,16360.0,22259315.795683753,19220163.090649705,1282.0,369.3000000000014,42078.930998166084,0.0,0.0,1282.0
2074,137599.1869625726,111490.891315867,26108.295646705585,7625.0,21949943.68571377,19537681.20061967,1322.0,384.6,42448.23099816595,0.0,0.0,1322.0
2075,153217.83476310733,125236.22200526838,27981.612757838957,2559.0,21638609.067010876,19853517.819322575,1461.43257974856,396.60000000000014,42832.830998166224,1039047.8171781393,827162.8987427765,1296.0
2076,131172.12190572714,98753.41600228654,32418.70590344065,1749.0,21398091.53955993,20094174.914193638,1248.0,438.42977392456663,43229.43099816606,0.0,0.0,1248.0
2077,124211.34722083303,99818.76373233287,24392.583488500233,539.0,21122836.497286312,20370148.956467275,1319.0,374.40000000000015,43667.860772090724,0.0,0.0,1319.0
2078,121870.48616856924,97699.7700930924,24170.716075476896,183.0,20837995.06207946,20654852.39167407,1323.0,395.69999999999857,44042.26077209046,0.0,0.0,1323.0
2079,128553.55269498107,105029.62476969263,23523.92792528844,0.0,20555362.370212175,20937199.0835414,1346.0,396.89999999999986,44437.96077209065,0.0,0.0,1346.0
2080,119461.67430816866,93114.01658376712,26347.65772440153,0.0,20296803.82579529,21195228.627958298,1347.0,403.80000000000155,44834.8607720907,0.0,0.0,1347.0
2081,96460.03991510441,74646.56815572723,21813.471759377153,0.0,20024963.90560436,21466652.548211213,1137.0,404.1000000000003,45238.66077209072,0.0,0.0,1137.0
2082,96209.82696611555,79079.16742212797,17130.659543987542,0.0,19556970.18369483,21934318.270120736,1252.0,341.0999999999993,45642.76077209046,0.0,0.0,1252.0
2083,110011.38581004075,92209.23095288483,17802.154857155925,0.0,19184431.71950959,22306532.734305993,1296.0,375.59999999999985,45983.86077209069,0.0,0.0,1296.0
2084,120259.42715844419,97547.01782977162,22712.40932867249,0.0,18630451.050366875,22860026.413272418,1354.0,388.80000000000143,46359.460772090686,0.0,0.0,1354.0
2085,96110.97143722104,71694.40475067774,24416.5666865433,0.0,18096164.83885824,23393797.62478101,1129.0,406.19999999999845,46748.26077209046,0.0,0.0,1129.0
2086,89182.95831073268,72435.19674885322,16747.761561879517,0.0,17681032.641803704,23808589.821835548,1220.0,338.69999999999874,47154.4607720907,0.0,0.0,1220.0
2087,83483.95320638237,67233.7458401405,16250.20736624189,0.0,17239059.14325711,24250229.320382148,1130.0,365.99999999999994,47493.16077209072,0.0,0.0,1130.0
