years,Objective,Costs,Damages,J,Y,M,I,Redsnag,Greysnag,B,B_SDD,I_LDD
2060,100117.93862994987,82186.43174238403,17931.50688756586,846380.0,25355231.824228846,15190829.239170115,1444.3174571225481,481.68513054492456,94203.14274408501,1167063.1956843962,1071587.2856127117,1230.0
2061,94286.60893480187,71271.28313880018,23015.325796001693,626204.0,25282940.146077782,15482341.59986404,1321.3878897978557,577.726982849014,94684.82787462944,34350.945594001576,31939.44898925444,1315.0
2062,219476.1443301213,201228.27209187357,18247.872238247666,547321.0,25082612.397391394,15760840.960660582,3271.1504323964477,528.5551559191383,95262.55485747886,10496938.270919563,9980752.161982283,1275.0
2063,131830.36846640776,69669.65847745277,62160.70998895495,431669.0,24807460.8501233,16148978.855157377,1254.0,1308.460172958583,95791.11001339795,0.0,0.0,1254.0
2064,143914.297765263,124682.47258076885,19231.825184494108,314873.0,24601774.467881233,16470761.237399219,2177.6308432794003,501.60000000000133,97099.57018635643,5610561.265909219,4803154.216396953,1217.0
2065,250705.22364540692,212972.27438988868,37732.94925551834,263665.0,24407365.94251094,16714796.131926412,3643.055128713055,871.0523373117591,97601.17018635609,13190389.393475212,12055275.643565338,1232.0
2066,357033.002595815,290193.75886691076,66839.24372890424,205987.0,24204397.549782757,16972451.18692195,4881.81502401363,1457.2220514852286,98472.2225236682,19424533.561970577,18064075.120068103,1269.0
2067,632234.4300176362,538609.7421829816,93624.68783465473,179049.0,23937291.5086956,17262214.412984997,8784.047609915024,1952.7260096054522,99929.4445751533,40394655.925060034,37960238.04957506,1192.0
2068,487677.06532668864,312602.98874907946,175074.07657760955,135751.0,23576611.64197627,17658007.240462314,5408.6623930644655,3513.6190439660154,101882.1705847591,21752651.4393501,20883311.965322375,1232.0
2069,163864.26141232235,62397.049572341086,101467.21183998126,85850.0,23272559.988304168,18007216.78938566,1260.0,2163.4649572257777,105395.78962872521,0.0,0.0,1260.0
2070,92440.64298407463,75706.25039886529,16734.392585209316,54515.0,23012046.93569618,18298436.84199368,1550.9819877920675,503.99999999999994,107559.25458595122,1494279.851285757,1284909.9389603417,1294.0
2071,148749.38763752594,127750.95377866426,20998.4338588617,24746.0,22766480.704202205,18572925.091499817,2434.8677494778103,620.3927951168289,108063.25458595122,6916576.2977036545,5814338.747389086,1272.0
2072,189855.53865861893,150419.05855999724,39436.48009862168,19162.0,22474077.101683594,18869214.91683139,2881.490427209414,973.9470997911317,108683.64738106735,9789630.959117599,8252452.136047108,1231.0
2073,164412.44747841984,117036.33586859242,47376.11160982745,16360.0,22190732.73695052,19153227.416373353,2345.4980080023556,1152.5961708837694,109657.5944808584,6111510.481891529,5317490.040011786,1282.0
2074,96690.7335165022,60492.698180851505,36198.0353356507,7625.0,21882188.199604873,19468854.45571124,1333.6744857962403,938.1992032009396,110810.1906517422,70143.35513519637,58372.42898116886,1322.0
2075,87717.09950939122,71845.44750774516,15871.652001646156,2559.0,21572759.477170438,19782773.50365975,1564.4293294419124,533.4697943184916,111748.38985494291,1683292.1178121564,1342146.6472095249,1296.0
2076,73762.57124834786,53567.039145573945,20195.532102773916,1749.0,21334078.79940975,20021490.752091028,1248.0,625.7717317767639,112281.85964926201,0.0,0.0,1248.0
2077,89365.21294182501,75732.60970880552,13632.603233019532,539.0,21060610.66146839,20295678.11025323,1693.0408928861198,499.1999999999982,112907.63138103859,2512059.552415546,1870204.4644306353,1319.0
2078,83668.02018134332,62222.92549454819,21445.094686795095,183.0,20777849.79255474,20577926.93827391,1485.6329693435673,677.2163571544514,113406.83138103817,1122162.1693807177,813164.8467178147,1323.0
2079,78560.45152492539,62096.64978438851,16463.801740536852,0.0,20497353.633199662,20857974.46465968,1455.1535553805086,594.2531877374269,114084.04773819319,769354.7062429365,545767.7769025457,1346.0
2080,114286.27833706822,97330.8988398766,16955.379497191585,0.0,20240365.02482307,21114324.91948081,2179.1563493908197,582.0614221522013,114678.3009259302,5568919.0134813795,4160781.7469541198,1347.0
2081,97728.68783728441,68749.09813449388,28979.58970279052,0.0,19970173.36705552,21383268.42748833,1637.2259600613609,871.6625397563323,115260.36234808309,3318723.3757051234,2501129.8003067966,1137.0
2082,71862.03333335022,51946.03804308054,19915.995290269704,0.0,19505430.127879135,21847183.440704808,1389.8136065839417,654.8903840245448,116132.02488783874,938635.7374432485,689068.0329196932,1252.0
2083,118850.54938468972,106121.58286096614,12728.966523723597,0.0,19135799.88173689,22216351.87324038,2359.3114664910117,555.9254426335725,116786.91527186338,7970174.138385277,5316557.332455039,1296.0
2084,102606.20310251512,69528.64076447189,33077.562338043135,0.0,18584500.341149196,22766106.539316684,1686.2559169474982,943.7245865964005,117342.84071449688,2081461.5451966512,1661279.5847374795,1354.0
2085,219817.9191472316,199446.06132999138,20371.857817240205,0.0,18053035.265850987,23296724.358697895,4017.812479485639,674.5023667789965,118286.56530109394,19179974.97574626,14444062.39742808,1129.0
2086,109702.14813850439,41296.21175236558,68405.93638613877,0.0,17637309.639194995,23709232.222812623,1220.0,1607.1249917942516,118961.06766787205,0.0,0.0,1220.0
2087,83179.98244113388,74103.60778709305,9076.374654040768,0.0,17197686.95774257,24148520.90426506,1848.3279364068292,487.99999999999994,120568.19265966734,5972541.404748699,3591639.6820341353,1130.0
2088,80109.4075937965,58273.529323527444,21835.87827026905,0.0,15423990.237909637,25921187.361018762,1549.644486900134,739.3311745627311,121056.19265966734,1840469.019291022,1303222.4345007164,1289.0
2089,72871.25506435845,56515.788364701904,16355.46669965655,0.0,14989597.09140604,26354929.940138504,1597.7518472731401,619.8577947600569,121795.52383422949,2636556.5582093587,1768759.2363656703,1244.0
2090,53625.79555698414,38544.11044415908,15081.685112825056,0.0,14356605.332042739,26987266.513772372,1188.0,639.1007389092547,122415.38162898991,0.0,0.0,1188.0
2091,47110.069371904654,38380.4864595268,8729.582912377879,0.0,13855319.278536981,27488267.617147543,1244.0,475.1999999999982,123054.48236789918,0.0,0.0,1244.0
2092,51169.02349586776,42983.74969777076,8185.273798097017,0.0,13308604.008127408,28034735.887557115,1335.5322077355754,497.60000000000133,123529.6823678986,828852.5004827499,477661.0386778574,1240.0
2093,95928.96001625659,85553.37386227847,10375.586153978127,0.0,12807186.15831394,28535795.205163002,2181.895545701085,534.2128830942273,124027.28236789904,9059031.25233914,5279477.728505395,1126.0
2094,143262.4161175534,116562.75511849692,26699.66099905645,0.0,12231355.739686478,29110314.728244785,2898.9715860637343,872.758218280429,124561.49525099272,11316955.1587064,8084857.930318611,1282.0
2095,171591.44879798975,133627.19400853245,37964.254789457416,0.0,11577213.331244944,29762614.16510017,3342.3000438666945,1159.5886344254895,125434.25346927346,12589388.747389358,9746500.219333427,1393.0
2096,190410.23122930457,146562.05724118,43848.173988124596,0.0,11017051.30063505,30320602.924933366,3597.191874741936,1336.9200175466813,126593.84210369854,14448677.018778322,11565959.373709721,1284.0
2097,86808.67906916379,37288.339067318,49520.34000184577,0.0,10525251.668686213,30809861.365007337,1325.1578425966084,1438.876749896787,127930.76212124534,76104.7609442491,60789.21298302028,1313.0
2098,41708.09849521939,33758.10874309161,7949.989752127792,0.0,9731312.383715564,31603562.72565939,1283.0,530.0631370386403,129369.63887114197,0.0,0.0,1283.0
2099,70305.12140556863,63869.18291411397,6435.938491454674,0.0,9298738.875978641,32035973.233396463,1977.3470689308585,513.1999999999982,129899.7020081806,6701060.692388512,2971735.344654271,1383.0
2100,51169.22388339242,33529.75829822337,17639.465585169044,0.0,8770606.194764847,32563262.258483227,1278.0,790.9388275723418,130412.9020081807,0.0,0.0,1278.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,4035000.0,4035000.0,1269.0
2021,206026.14279380054,189259.03852028577,16767.104273514768,22960906.0,14435982.0,4212612.0,1702.7334012196304,242.0999999999991,0.0,2466860.824977441,2363667.006098147,1230.0
2022,296363.12612270704,264783.37798231986,31579.748140387324,22444158.0,14555355.752766134,4608740.513832656,2376.9138231815455,510.820020365889,242.0999999999991,5919010.382471643,5724569.115907774,1232.0
2023,235974.7747998212,189863.39933812176,46111.375461699536,22040105.0,14587006.559402945,4979203.793372632,1801.0805721990555,713.0741469544624,752.9200203658863,2414079.3826749926,2355402.8609952345,1330.0
2024,308929.29095999844,278029.52334511426,30899.767614884167,21428506.0,14828930.283908369,5347586.9882950485,2567.026882919847,540.3241716597123,1465.9941673203523,7352929.443276811,7030134.414599328,1161.0
2025,473727.9165988532,424881.90735095285,48846.00924790069,20839923.0,15034718.788343294,5728256.456977837,3892.0840391472816,770.1080648759577,2006.318338980069,13138424.722224245,12745420.195736418,1343.0
2026,799533.0400959025,723511.4524398041,76021.58765609859,20399820.0,15197435.538017137,6002264.625863321,6443.809493786813,1167.6252117441893,2776.4264038560227,26670947.76571598,26159047.46893406,1212.0
2027,476446.26435295935,343681.02414155565,132765.24021140396,19902536.0,15340367.490536254,6350684.863850352,3314.5999411271305,1933.1428481360385,3944.0516156002313,9776777.948407225,9657999.705635771,1383.0
2028,494358.5679830422,433140.1893581569,61218.37862488532,18019521.0,16744986.392427323,6826275.362018257,4070.999006949484,994.379982338142,5877.1944637362485,14735321.994339779,14509995.034747465,1169.0
2029,577784.311547028,497602.0325561802,80182.27899084757,17536969.0,16958843.852104627,7091259.903333991,4739.657739709599,1221.2997020848502,6871.5744460744145,18122112.717949394,17978288.698547974,1144.0
2030,719893.2420167589,627850.007147981,92043.23486877796,16866307.0,17328892.810188916,7387548.287509913,5946.250174080254,1421.897321912874,8092.874148159272,23976815.153710335,23686250.8704013,1209.0
2031,792665.881366005,675385.2612050265,117280.62016097849,16310961.0,17593129.9527793,7673171.910781305,6474.9628461557495,1783.8750522240828,9514.77147007216,26412337.9271945,26199814.230778776,1235.0
2032,301845.119511409,176013.18037102115,125831.93914038775,15681330.0,18054950.6822723,7834943.245943779,1907.8745393512806,1942.4888538467346,11298.64652229617,3029025.978187074,2999372.6967564058,1308.0
2033,236345.5389351552,207016.68600023683,29328.852934918366,15090554.0,18371329.430127013,8107951.623549695,2190.6335122770392,572.3623618053829,13241.135376142944,5214040.223873369,5123167.561385162,1166.0
2034,452574.7467938018,416014.34641756647,36560.400376235695,14442721.0,18772675.953993667,8352712.481942968,4290.316017199543,657.1900536831093,13813.497737948319,14834457.862888345,14646580.085997745,1361.0
2035,321332.71025789133,246163.73794258357,75168.9723153077,13729775.0,19206875.28410254,8627614.87545349,2712.607160935411,1287.0948051598675,14470.687791631432,7309987.297960063,7233035.804677027,1266.0
2036,468715.7063600796,425526.38621142594,43189.32014865385,13084472.0,19625703.598381624,8851877.954013515,4527.331449130751,813.78214828062,15757.78259679128,16873603.566623352,16526657.245653639,1222.0
2037,606119.7569085606,528550.0219234045,77569.73498515622,12548687.0,19989592.3386942,9019695.882251754,5617.945152782624,1358.1994347392188,16571.564745071846,22448547.23949346,22214725.763913177,1175.0
2038,297990.4812538508,200600.5783437085,97389.9029101423,11601256.0,20682153.146426577,9269409.17070263,2308.191249482786,1685.3835458347987,17929.764179811216,4923045.899356636,4875956.24741388,1333.0
2039,272847.32539353595,237687.40981577843,35159.91557775766,11089616.0,20959344.788958095,9502069.336921459,2710.4800468936573,692.4573748448325,19615.147725645922,7782374.044185401,7647400.2344683,1181.0
2040,304709.44262776943,261915.60034400143,42793.842283767735,10429502.0,21431795.013894536,9687478.6919809,2995.2229933139583,813.1440140680961,20307.605100490713,8729005.938416962,8646114.966569826,1266.0
2041,348433.52156948927,300545.051382458,47888.470187031366,9741548.0,21926015.869824924,9878663.613057135,3452.049264611443,898.5668979941885,21120.749114558937,10872572.04915995,10730246.323057186,1306.0
2042,581241.3834985071,525746.9548917842,55494.4286067233,9149056.0,22283712.75607291,10110543.741491081,5830.028487732377,1035.6147793834366,22019.31601255297,22677624.482522022,22495142.43866169,1331.0
2043,200887.43613005235,101138.87685414235,99748.55927590994,8570086.0,22566973.328778636,10400837.140297605,1257.0,1749.0085463197113,23054.93079193647,0.0,0.0,1257.0
2044,213906.54592977028,198138.70505935344,15767.840870416676,7952775.0,22956678.116365463,10627612.35271068,2381.8775648338647,377.09999999999985,24803.93933825622,5644695.920032353,5414387.824169392,1299.0
2045,353853.9893098602,318906.0199378728,34947.9693719876,7215806.0,23472414.534437176,10846981.264166059,3766.7805134052555,714.5632694501646,25181.03933825622,12920749.863046218,12588902.567026302,1249.0
2046,286257.6041522264,227016.48378428374,59241.12036794288,6599045.0,23840396.746441837,11092420.335055174,2791.2215276683633,1130.0341540215818,25895.602607706467,7584851.058443005,7476107.638341839,1296.0
2047,142628.5514586313,100366.11937587611,42262.432082755055,6078577.0,24131975.513392437,11319019.492139831,1254.0,837.3664583005099,27025.636761727827,0.0,0.0,1254.0
2048,191753.37293911361,174813.75150025965,16939.621438853836,5477462.0,24480147.434570394,11571145.497378089,2167.91378714486,376.1999999999986,27863.003220028328,4948444.643729809,4834568.935724259,1201.0
2049,214458.49899864293,182447.56639564826,32010.932602994682,5006433.0,24686497.57314355,11834127.445017865,2311.269429550548,650.374136143454,28239.203220028434,5289910.675055021,5181347.1477526715,1275.0
2050,260576.3630287951,226697.7718166925,33878.59121210252,4470746.0,24925899.80808732,12128600.088845689,2893.481111645349,693.3808288651628,28889.577356171816,7874776.986309508,7647405.558226757,1364.0
2051,329979.0270926043,287308.3301465838,42670.6969460205,4076895.0,25035727.498286888,12410346.91753435,3655.9459782452714,868.0443334936016,29582.95818503698,11717926.238763547,11319729.891226344,1392.0
2052,312654.42528346047,257522.70147829407,55131.72380516621,3629922.0,25121179.67637476,12768730.845218621,3305.5352726986257,1096.7837934735853,30451.002518530688,10529858.826858519,10302676.363493202,1245.0
2053,438733.8442362299,388420.41396584606,50313.4302703839,3331938.0,25147543.194752768,13037524.863029517,4913.018796077322,991.6605818095873,31547.786312004304,18939229.935788263,18530093.980386604,1207.0
2054,227209.53870033126,150486.18027866437,76723.3584216667,2889306.0,25305495.166255955,13317770.87273029,2075.608807264598,1473.9056388231934,32539.44689381395,4210361.738975368,4138044.0363229895,1248.0
2055,345322.9019429313,317132.6656856973,28190.236257234028,2448891.0,25403667.392859764,13658511.355747884,4108.325768638555,622.6826421793811,34013.35253263709,14758278.195508474,14186628.843192883,1271.0
2056,265336.1212060966,202564.39626206455,62771.72494403199,2164771.0,25356078.49964626,13986614.928515954,2761.9825663380743,1232.497730591568,34636.03517481657,7192540.097390086,7004912.831690316,1361.0
2057,193484.62926210076,154147.44634388544,39337.1829182155,1846543.0,25403682.23091069,14255045.218810227,2204.8535528357024,828.5947699014208,35868.53290540811,5142449.549352079,4964267.764178514,1212.0
2058,124418.41339840747,95406.01094113351,29012.40245727395,1527763.0,25374188.14928522,14601623.451536143,1398.145371795368,661.4560658507107,36697.12767530952,1458053.9593532141,1380726.8589768412,1122.0
2059,96451.82843393342,79196.00310104055,17255.82533289292,1229209.0,25398210.002712253,14875236.45273717,1194.9957734531179,419.4436115386098,37358.58374116011,73387.4448069954,69978.86726556304,1181.0
2060,105902.33909283977,92605.79890199885,13296.54019084088,846380.0,25422832.744124807,15232811.715551063,1389.4075136898007,358.49873203593467,37778.02735269884,868520.1466242082,797037.568449,1230.0
2061,100091.78582649789,83709.25401210635,16382.531814391581,626204.0,25348809.620931223,15526110.431231063,1319.613705781719,416.82225410694053,38136.5260847348,24779.829782586447,23068.52890857921,1315.0
2062,209565.4342948285,195907.6003368972,13657.83395793132,547321.0,25146346.91834411,15806746.520112474,2770.162499242589,395.88411173451465,38553.34833884151,7862222.254642004,7475812.49621296,1275.0
2063,120150.19501137944,81900.5883372981,38249.606674081384,431669.0,24869942.406260572,16196638.117464107,1254.0,831.0487497727759,38949.23245057626,0.0,0.0,1254.0
2064,142679.46680083303,128255.59791246244,14423.868888370593,314873.0,24662270.904366806,16520405.619358065,1937.5009240529666,376.1999999999986,39780.28120034909,4207971.381450205,3602504.620264885,1217.0
2065,213365.22977197944,188906.77305363084,24458.456718348796,263665.0,24466505.76351031,16766036.902392985,2829.0331697043734,581.2502772158916,40156.48120034878,8796542.867949978,7985165.848521884,1232.0
2066,263484.6615010712,226196.69172252278,37287.96977854834,205987.0,24263004.77613672,17025036.124255296,3347.9444129866683,848.7099509113151,40737.73147756491,11302065.677883917,10394722.064933315,1269.0
2067,394131.97031623794,348002.0330114915,46129.937304746556,179049.0,23995580.22873879,17316651.727240115,5025.923418431922,1004.3833238960046,41586.44142847603,20755431.63481328,19169617.092159744,1192.0
2068,263142.3009897342,190615.92097212348,72526.38001761041,135751.0,23636657.59039342,17714445.44677889,2989.220376190921,1507.777025529586,42590.82475237195,9324062.014039582,8786101.880954573,1232.0
2069,111790.29245735244,73364.02180853943,38426.27064881313,85850.0,23332798.0732511,18065878.768483505,1260.0,896.766112857274,44098.601777901815,0.0,0.0,1260.0
2070,97100.32601228397,84549.5315733769,12550.794438906994,54515.0,23070553.163607933,18358830.67812668,1486.7408970779513,377.99999999999994,44995.367890759095,1120723.862850845,963704.4853897684,1294.0
2071,141442.53646429456,126711.73387957586,14730.802584718716,24746.0,22823529.204783082,18634840.896054264,2105.3328732190994,446.0222691233846,45373.367890759095,4970492.220658803,4166664.3660954614,1272.0
2072,159903.30847767208,135478.14720046284,24425.161277209176,19162.0,22529982.045795437,18932603.77197602,2287.032527835691,631.59986196573,45819.39015988244,6344219.910127854,5280162.639178485,1231.0
2073,133879.84476079786,107425.6148062402,26454.229954557577,16360.0,22245320.48928966,19218526.12313138,1897.638844327147,686.1097583507072,46450.990021848025,3632556.7792689907,3078194.221635751,1282.0
2074,91172.52324691102,70854.35565049437,20318.16759641666,7625.0,21935707.211554557,19535669.762022045,1328.8120509994642,569.2916532981468,47137.09978019882,42496.508246787766,34060.25499733609,1322.0
2075,91814.71185321575,79985.06634124328,11829.645511972516,2559.0,21624784.19650315,19851087.96502257,1496.4381455974415,398.6436152998404,47706.391433496836,1257829.2483301978,1002190.7279872095,1296.0
2076,77117.08133838685,63001.19805785509,14115.883280531785,1749.0,21384630.085051633,20091346.638328455,1248.0,448.9314436792335,48105.03504879667,0.0,0.0,1248.0
2077,92970.07826756658,82745.62584280194,10224.452424764648,539.0,21109724.086125854,20366971.75864837,1600.458263925475,374.40000000000015,48553.96649247595,1884049.2183768803,1407291.3196273989,1319.0
2078,84708.40537704964,70097.61307480806,14610.792302241614,183.0,20825181.564509865,20651094.822000474,1436.827893674252,480.1374791776458,48928.36649247615,795178.5328849673,569139.4683712434,1323.0
2079,82687.90719840083,71094.17978871289,11593.727409687948,0.0,20542934.59495261,20932941.96366396,1424.2176537945045,431.0483681022743,49408.50397165366,557832.0387886423,391088.26897251117,1346.0
2080,111839.10061790637,99598.69055858575,12240.410059320615,0.0,20284714.839703538,21190554.50125932,1954.1493234086704,427.26529613835186,49839.552339755784,4086734.0853025997,3035746.6170433764,1347.0
2081,88060.82541725863,69743.46832638072,18317.357090877962,0.0,20012544.834750168,21461701.36019411,1464.605277819733,586.2447970226048,50266.81763589402,2229871.2512190933,1638026.3890986494,1137.0
2082,70400.870327474,58157.106016939964,12243.764310534032,0.0,19544551.73316275,21929038.856503595,1340.9999711569417,439.3815833459189,50853.06243291684,628998.1309778234,444999.85578473366,1252.0
2083,114031.86643189107,105235.99102879074,8795.875403100423,0.0,19172361.5659351,22300816.023760214,2053.0567193705765,402.2999913470847,51292.44401626287,5764489.261862299,3785283.5968528595,1296.0
2084,94666.45617882715,74315.29616126309,20351.160017564063,0.0,18618088.07977043,22853848.217595443,1565.7956020371632,615.9170158111694,51694.74400760979,1356930.027835792,1058978.0101858056,1354.0
2085,186679.19170588092,173235.82020190102,13443.371503979832,0.0,18083988.601299897,23387220.900463704,3095.6856202373865,469.7386806111466,52310.66102342117,13346633.420707654,9833428.10118699,1129.0
2086,85723.98643279173,48606.67904959369,37117.307383197985,0.0,17667284.37352646,23801622.747050613,1220.0,928.7056860712183,52780.39970403221,0.0,0.0,1220.0
2087,82992.1646924667,76184.88370193612,6807.280990530571,0.0,17225697.705383185,24242875.41519388,1668.78763533093,365.99999999999994,53709.1053901035,4479307.318003569,2693938.1766546816,1130.0
2088,77371.47827272511,63483.93178519181,13887.54648753326,0.0,15446100.246184504,26021621.620982252,1461.2329614400144,500.6362905992818,54075.1053901035,1244681.4896865129,861164.8072000738,1289.0
2089,71123.53555198341,60076.87750070859,11046.658051274757,0.0,15010352.386391956,26456807.28859395,1487.5504427470714,438.36988843200385,54575.74168070273,1862945.826909364,1217752.21373534,1244.0
2090,55100.332317929155,45360.64695216738,9739.68536576174,0.0,14375536.874049487,27091077.305617027,1188.0,446.26513282411935,55014.111569134555,0.0,0.0,1188.0
2091,51728.51970243332,45181.3325181499,6547.187184283407,0.0,13872842.350299792,27593486.86248559,1244.0,356.40000000000043,55460.37670195862,0.0,0.0,1244.0
2092,55409.865578274286,49270.91022970152,6138.955348572757,0.0,13324814.766837638,28141267.445947643,1311.6468157440595,373.1999999999986,55816.77670195884,621620.3680245164,358234.07872030966,1240.0
2093,91407.24348706468,83947.14958591897,7460.09390114573,0.0,12822348.346605312,28643398.219364177,1895.7288149461813,393.4940447232205,56189.97670195876,6670681.277254817,3848644.074730905,1126.0
2094,117882.36409681942,101686.87286102414,16195.491235795225,0.0,12245672.562815022,29219049.274339654,2295.302919421171,568.7186444838557,56583.470746681785,7363733.961764731,5066514.597105862,1282.0
2095,126993.87370833462,106842.61785847579,20151.25584985899,0.0,11590890.84603101,29872591.688204132,2474.0661101024016,688.5908758263525,57152.18939116595,7457060.524706671,5405330.550511986,1393.0
2096,128224.64675404369,107246.94427309565,20977.70248094803,0.0,11030490.248977445,30431685.490853623,2465.180910875249,742.2198330307177,57840.78026699224,7998626.95272678,5905904.554376207,1284.0
2097,65230.059568222336,43578.22223030716,21651.837337915174,0.0,10538898.459675835,30921868.09924437,1318.624238485929,739.5542732625721,58583.00010002281,38984.87012715918,28121.192429619758,1313.0
2098,45632.943326374276,39759.829898128286,5873.113428245989,0.0,9743494.822198635,31717039.82965938,1283.0,395.58727154577633,59322.55437328541,0.0,0.0,1283.0
2099,72143.63764841738,67316.6837798263,4826.953868591004,0.0,9310323.913872534,32150047.737985373,1828.747393828007,384.9,59718.14164483158,5025614.212948887,2228736.9691400705,1383.0
2100,50949.41584633445,39480.71423499289,11468.701611341538,0.0,8781551.827574559,32678117.913265247,1278.0,548.624218148402,60103.041644831486,0.0,0.0,1278.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,4035000.0,4035000.0,1269.0
2021,206363.95955289397,195185.89003721753,11178.069515676507,22960906.0,14435982.0,4212612.0,1545.1556008130824,161.40000000000057,0.0,1644573.8833182857,1575778.0040654286,1230.0
2022,257784.89001925598,239432.09052742337,18352.79949183254,22444158.0,14555509.168510772,4608744.67588842,1921.4706404472236,309.03112016261724,161.40000000000057,3576980.713278687,3447353.2022361294,1232.0
2023,212292.09978221872,189208.59282706675,23083.506955152123,22040105.0,14587597.393787688,4979225.979971083,1582.0828828662063,384.29412808944465,470.4311201626162,1298639.9518944602,1260414.4143310487,1330.0
2024,257545.72503119614,240562.00771245465,16983.717318741492,21428506.0,14829717.748294039,5347631.5425817985,1978.4170453977824,316.41657657324106,854.7252482520619,4299787.498558192,4087085.2269889037,1161.0
2025,342243.8392036065,318740.7902420536,23503.048961552806,20839923.0,15036059.71041728,5728336.163413292,2639.4455937692687,395.6834090795555,1171.1418248253096,6738001.008003379,6482227.968846397,1343.0
2026,466121.9764159303,434582.7405243263,31539.23589160398,20399820.0,15199979.549293645,6002393.880065761,3552.396881201146,527.8891187538542,1566.8252339048581,12033766.840008778,11701984.406005653,1212.0
2027,281240.39325468364,236455.87016767132,44784.523087012356,19902536.0,15345685.521245923,6350931.511232351,2084.920873990439,710.4793762402261,2094.7143526587165,3585095.312627152,3509604.369952159,1383.0
2028,303120.3758919599,280687.4542099749,22432.921681985037,18019521.0,16751327.145683916,6826728.965920211,2373.2736023216307,416.98417479808415,2805.193728898939,6157434.4120295895,6021368.011608204,1169.0
2029,320611.4990702603,291665.1609936876,28946.33807657256,17536969.0,16966752.746915787,7091843.091086148,2533.6502965688132,474.65472046432814,3222.17790369702,7029463.329868789,6948251.482844109,1144.0
2030,362112.85927313904,332156.0891865196,29956.7700866193,16866307.0,17338820.673505746,7388318.514199648,2874.396054392567,506.7300593137625,3696.8326241613727,8514672.95451428,8326980.271962877,1209.0
2031,363872.81701118953,328990.17122280464,34882.64578838511,16310961.0,17605866.077737667,7674205.72078276,2909.1586261579464,574.8792108785132,4203.562683475115,8485147.03884816,8370793.1307897,1235.0
2032,189106.56132381293,154797.5746131792,34308.98671063372,15681330.0,18071038.124898948,7836190.6446979055,1485.5273714305697,581.8317252315892,4778.441894353624,904277.128299366,887636.8571528404,1308.0
2033,194652.26355623218,180925.54780048967,13726.715755742607,15090554.0,18387507.178503036,8109531.063722446,1693.9357915840174,297.10547428611443,5360.273619585208,2698663.560163987,2639678.9579200298,1166.0
2034,328237.8418604128,310598.9276556883,17638.91420472441,14442721.0,18789033.276504174,8354609.037967132,2865.4708448215797,338.78715831680165,5657.379093871326,7632654.461607061,7522354.224107896,1361.0
2035,224887.88168137785,193371.66641575028,31516.215265627652,13729775.0,19224304.0579786,8629864.80056589,1907.8144166880672,573.0941689643118,5996.166252188146,3251018.471212136,3209072.0834403164,1266.0
2036,307434.04509280773,288947.2840134148,18486.761079393003,13084472.0,19643680.357799884,8854384.686327929,2754.801086601686,381.5628833376119,6569.260421152459,7883728.540295919,7664005.433008433,1222.0
2037,337705.9507178367,308054.93937370705,29651.011344129918,12548687.0,20009095.19570218,9022449.047338905,2964.920792643255,550.9602173203353,6950.823304490041,9081304.802311726,8949603.96321629,1175.0
2038,196578.85494768695,164403.9459139837,32174.909033703218,11601256.0,20703903.6921115,9272567.649174863,1674.143668939046,592.9841585286489,7501.78352181038,1728279.0611593535,1705718.3446952105,1333.0
2039,204684.7810937774,189065.20941221938,15619.571681557829,11089616.0,20981316.572574254,9505640.989518115,1914.58586508525,334.82873378780795,8094.7676803390505,3751983.1827181177,3667929.325426263,1181.0
2040,222660.32312963664,203848.45111496025,18811.872014676486,10429502.0,21454236.234930873,9691376.773716452,2076.226719428396,382.91717301704966,8429.596414126867,4101596.8425673153,4051133.5971420133,1266.0
2041,243470.8943242444,222791.25909255072,20679.635231693715,9741548.0,21949010.466590784,9882927.315337116,2290.8907676010285,415.2453438856802,8812.513587143918,5014707.85636952,4924453.838005178,1306.0
2042,355966.1683514607,333147.0183140688,22819.150037391955,9149056.0,22307508.042255398,10115167.873420728,3310.7690649591846,458.17815352020654,9227.75893102959,10011624.019944381,9898845.324795963,1331.0
2043,152474.02489287482,116424.56898602602,36049.45590684875,8570086.0,22592668.757385284,10406080.389225783,1257.0,662.1538129918365,9685.937084549803,0.0,0.0,1257.0
2044,200660.14506182328,190148.25114821232,10511.893913611098,7952775.0,22981902.5286274,10633326.617983773,2020.9297822298975,251.4000000000009,10348.09089754167,3763159.3340545786,3609648.9111495013,1299.0
2045,272387.29900703795,253308.68529867838,19078.61370835958,7215806.0,23497528.142703053,10853167.208317703,2668.3532760305216,404.18595644597934,10599.490897541638,7299417.11388619,7096766.380152681,1249.0
2046,210289.398642183,183439.09687342774,26850.301768755293,6599045.0,23866083.708674107,11099131.32086302,1998.8721842469129,533.6706552061074,11003.67685398761,3576220.3073942754,3514360.921234605,1296.0
2047,134641.68981545168,115490.5165735211,19151.173241930617,6078577.0,24158071.951003045,11326113.286178282,1254.0,399.7744368493832,11537.347509193705,0.0,0.0,1254.0
